user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
MNaImmDa,1412121600000,3,107,455,250
MNaImmDa,1412208000000,3,110,455,250
MNaImmDa,1412294400000,3,106,455,250
MNaImmDa,1412380800000,3,102,455,250
MNaImmDa,1412467200000,3,104,455,250
MNaImmDa,1412553600000,3,104,455,250
MNaImmDa,1412640000000,3,101,455,250
MNaImmDa,1412726400000,3,97,455,250
MNaImmDa,1412812800000,3,100,455,250
MNaImmDa,1412899200000,3,98,455,250
MNaImmDa,1412985600000,3,93,455,250
MNaImmDa,1413072000000,3,95,455,250
MNaImmDa,1413158400000,3,95,455,250
MNaImmDa,1413244800000,3,98,455,250
MNaImmDa,1413331200000,3,102,455,250
MNaImmDa,1413417600000,3,106,455,250
MNaImmDa,1413504000000,3,110,455,250
MNaImmDa,1413590400000,3,106,455,250
MNaImmDa,1413676800000,3,102,455,250
MNaImmDa,1413763200000,3,104,455,250
MNaImmDa,1413849600000,3,105,455,250
MNaImmDa,1413936000000,3,102,455,250
MNaImmDa,1414022400000,3,100,455,250
MNaImmDa,1414108800000,3,95,455,250
MNaImmDa,1414195200000,3,92,455,250
MNaImmDa,1414281600000,3,96,455,250
MNaImmDa,1414368000000,3,100,455,250
MNaImmDa,1414454400000,3,98,455,250
MNaImmDa,1414540800000,3,97,455,250
MNaImmDa,1414627200000,3,99,455,250
MNaImmDa,1414713600000,3,101,455,250
