user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
vQZf0Z62,1409529600000,2,46,451,249
vQZf0Z62,1409616000000,2,48,451,249
vQZf0Z62,1409702400000,2,48,451,249
vQZf0Z62,1409788800000,2,51,451,249
vQZf0Z62,1409875200000,2,49,451,249
vQZf0Z62,1409961600000,2,47,451,249
vQZf0Z62,1410048000000,2,51,451,249
vQZf0Z62,1410134400000,2,52,451,249
vQZf0Z62,1410220800000,2,56,451,249
vQZf0Z62,1410307200000,2,57,451,249
vQZf0Z62,1410393600000,2,61,451,249
vQZf0Z62,1410480000000,2,57,451,249
vQZf0Z62,1410566400000,2,55,451,249
vQZf0Z62,1410652800000,2,53,451,249
vQZf0Z62,1410739200000,2,51,451,249
vQZf0Z62,1410825600000,2,48,451,249
vQZf0Z62,1410912000000,2,47,451,249
vQZf0Z62,1410998400000,2,51,451,249
vQZf0Z62,1411084800000,2,47,451,249
vQZf0Z62,1411171200000,2,45,451,249
vQZf0Z62,1411257600000,2,40,451,249
vQZf0Z62,1411344000000,2,44,451,249
vQZf0Z62,1411430400000,2,43,451,249
vQZf0Z62,1411516800000,2,43,451,249
vQZf0Z62,1411603200000,2,44,451,249
vQZf0Z62,1411689600000,2,43,451,249
vQZf0Z62,1411776000000,2,45,451,249
vQZf0Z62,1411862400000,2,40,451,249
vQZf0Z62,1411948800000,2,36,451,249
vQZf0Z62,1412035200000,2,31,451,249
vQZf0Z62,1412121600000,2,35,451,249
vQZf0Z62,1412208000000,2,33,451,249
vQZf0Z62,1412294400000,2,28,451,249
vQZf0Z62,1412380800000,2,28,451,249
vQZf0Z62,1412467200000,2,26,451,249
vQZf0Z62,1412553600000,2,26,451,249
vQZf0Z62,1412640000000,2,29,451,249
vQZf0Z62,1412726400000,2,30,451,249
vQZf0Z62,1412812800000,2,27,451,249
vQZf0Z62,1412899200000,2,26,451,249
vQZf0Z62,1412985600000,2,24,451,249
vQZf0Z62,1413072000000,2,23,451,249
vQZf0Z62,1413158400000,2,22,451,249
vQZf0Z62,1413244800000,2,24,451,249
vQZf0Z62,1413331200000,2,28,451,249
vQZf0Z62,1413417600000,2,32,451,249
vQZf0Z62,1413504000000,2,35,451,249
vQZf0Z62,1413590400000,2,39,451,249
vQZf0Z62,1413676800000,2,36,451,249
vQZf0Z62,1413763200000,2,34,451,249
vQZf0Z62,1413849600000,2,31,451,249
vQZf0Z62,1413936000000,2,31,451,249
vQZf0Z62,1414022400000,2,31,451,249
vQZf0Z62,1414108800000,2,33,451,249
vQZf0Z62,1414195200000,2,32,451,249
vQZf0Z62,1414281600000,2,27,451,249
vQZf0Z62,1414368000000,2,27,451,249
vQZf0Z62,1414454400000,2,23,451,249
vQZf0Z62,1414540800000,2,20,451,249
vQZf0Z62,1414627200000,2,20,451,249
vQZf0Z62,1414713600000,2,16,451,249
vQZf0Z62,1414800000000,2,11,451,249
vQZf0Z62,1414886400000,2,7,451,249
vQZf0Z62,1414972800000,2,2,451,249
vQZf0Z62,1415059200000,2,4,451,249
vQZf0Z62,1415145600000,2,3,451,249
vQZf0Z62,1415232000000,2,0,451,249
vQZf0Z62,1415318400000,2,0,451,249
vQZf0Z62,1415404800000,2,2,451,249
vQZf0Z62,1415491200000,2,4,451,249
vQZf0Z62,1415577600000,2,3,451,249
vQZf0Z62,1415664000000,2,4,451,249
vQZf0Z62,1415750400000,2,3,451,249
vQZf0Z62,1415836800000,2,2,451,249
vQZf0Z62,1415923200000,2,6,451,249
vQZf0Z62,1416009600000,2,4,451,249
vQZf0Z62,1416096000000,2,6,451,249
vQZf0Z62,1416182400000,2,2,451,249
vQZf0Z62,1416268800000,2,3,451,249
vQZf0Z62,1416355200000,2,6,451,249
vQZf0Z62,1416441600000,2,5,451,249
vQZf0Z62,1416528000000,2,8,451,249
vQZf0Z62,1416614400000,2,5,451,249
vQZf0Z62,1416700800000,2,2,451,249
vQZf0Z62,1416787200000,2,1,451,249
vQZf0Z62,1416873600000,2,2,451,249
vQZf0Z62,1416960000000,2,2,451,249
vQZf0Z62,1417046400000,2,1,451,249
vQZf0Z62,1417132800000,2,0,451,249
vQZf0Z62,1417219200000,2,1,451,249
vQZf0Z62,1417305600000,2,0,451,249
