user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
jkaUNhuH,1406851200000,18,241,742,67
jkaUNhuH,1406937600000,8,233,516,50
jkaUNhuH,1407024000000,14,284,620,13
jkaUNhuH,1407110400000,1,397,358,192
jkaUNhuH,1407196800000,3,144,626,52
jkaUNhuH,1407283200000,19,257,187,61
jkaUNhuH,1407369600000,12,297,364,118
jkaUNhuH,1407456000000,13,113,207,81
jkaUNhuH,1407542400000,18,285,50,156
jkaUNhuH,1407628800000,15,378,232,141
jkaUNhuH,1407715200000,12,211,514,26
jkaUNhuH,1407801600000,12,127,623,90
jkaUNhuH,1407888000000,0,233,743,163
jkaUNhuH,1407974400000,7,173,148,171
jkaUNhuH,1408060800000,9,203,593,33
jkaUNhuH,1408147200000,11,265,107,20
jkaUNhuH,1408233600000,8,153,509,66
jkaUNhuH,1408320000000,13,139,245,170
jkaUNhuH,1408406400000,9,323,664,16
jkaUNhuH,1408492800000,9,166,183,10
jkaUNhuH,1408579200000,14,396,563,124
jkaUNhuH,1408665600000,14,378,295,19
jkaUNhuH,1408752000000,11,374,323,137
jkaUNhuH,1408838400000,18,373,153,132
jkaUNhuH,1408924800000,14,209,273,51
jkaUNhuH,1409011200000,3,230,86,156
jkaUNhuH,1409097600000,2,191,491,141
jkaUNhuH,1409184000000,11,267,353,198
jkaUNhuH,1409270400000,8,228,508,39
jkaUNhuH,1409356800000,9,245,688,116
jkaUNhuH,1409443200000,7,188,415,127
jkaUNhuH,1409529600000,0,193,718,65
jkaUNhuH,1409616000000,8,198,788,107
jkaUNhuH,1409702400000,5,302,408,34
jkaUNhuH,1409788800000,7,193,668,106
jkaUNhuH,1409875200000,3,123,639,158
jkaUNhuH,1409961600000,6,179,231,91
jkaUNhuH,1410048000000,16,356,260,4
jkaUNhuH,1410134400000,1,350,551,41
jkaUNhuH,1410220800000,10,122,538,94
jkaUNhuH,1410307200000,10,271,315,158
jkaUNhuH,1410393600000,8,353,134,195
jkaUNhuH,1410480000000,14,316,699,64
jkaUNhuH,1410566400000,1,343,733,112
jkaUNhuH,1410652800000,8,225,233,156
jkaUNhuH,1410739200000,17,350,462,24
jkaUNhuH,1410825600000,19,220,95,181
jkaUNhuH,1410912000000,9,123,411,11
jkaUNhuH,1410998400000,16,287,452,95
jkaUNhuH,1411084800000,8,117,199,86
jkaUNhuH,1411171200000,18,222,679,160
jkaUNhuH,1411257600000,12,213,307,101
jkaUNhuH,1411344000000,4,106,484,62
jkaUNhuH,1411430400000,19,145,300,139
jkaUNhuH,1411516800000,13,326,768,91
jkaUNhuH,1411603200000,2,211,683,49
jkaUNhuH,1411689600000,4,392,48,63
jkaUNhuH,1411776000000,4,324,298,50
jkaUNhuH,1411862400000,10,299,71,139
jkaUNhuH,1411948800000,13,322,609,146
jkaUNhuH,1412035200000,7,236,44,105
