user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
[R5gXy9a,1409529600000,3,237,439,251
[R5gXy9a,1409616000000,3,241,439,251
[R5gXy9a,1409702400000,3,242,439,251
[R5gXy9a,1409788800000,3,242,439,251
[R5gXy9a,1409875200000,3,244,439,251
[R5gXy9a,1409961600000,3,240,439,251
[R5gXy9a,1410048000000,3,236,439,251
[R5gXy9a,1410134400000,3,239,439,251
[R5gXy9a,1410220800000,3,243,439,251
[R5gXy9a,1410307200000,3,241,439,251
[R5gXy9a,1410393600000,3,237,439,251
[R5gXy9a,1410480000000,3,232,439,251
[R5gXy9a,1410566400000,3,234,439,251
[R5gXy9a,1410652800000,3,230,439,251
[R5gXy9a,1410739200000,3,234,439,251
[R5gXy9a,1410825600000,3,229,439,251
[R5gXy9a,1410912000000,3,224,439,251
[R5gXy9a,1410998400000,3,221,439,251
[R5gXy9a,1411084800000,3,216,439,251
[R5gXy9a,1411171200000,3,214,439,251
[R5gXy9a,1411257600000,3,213,439,251
[R5gXy9a,1411344000000,3,208,439,251
[R5gXy9a,1411430400000,3,204,439,251
[R5gXy9a,1411516800000,3,201,439,251
[R5gXy9a,1411603200000,3,201,439,251
[R5gXy9a,1411689600000,3,197,439,251
[R5gXy9a,1411776000000,3,201,439,251
[R5gXy9a,1411862400000,3,201,439,251
[R5gXy9a,1411948800000,3,196,439,251
[R5gXy9a,1412035200000,3,191,439,251
