user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
FexN81Ug,1404172800000,2,109,447,250
FexN81Ug,1404259200000,2,113,447,250
FexN81Ug,1404345600000,2,117,447,250
FexN81Ug,1404432000000,2,115,447,250
FexN81Ug,1404518400000,2,116,447,250
FexN81Ug,1404604800000,2,115,447,250
FexN81Ug,1404691200000,2,113,447,250
FexN81Ug,1404777600000,2,110,447,250
FexN81Ug,1404864000000,2,110,447,250
FexN81Ug,1404950400000,2,107,447,250
FexN81Ug,1405036800000,2,104,447,250
FexN81Ug,1405123200000,2,106,447,250
FexN81Ug,1405209600000,2,107,447,250
FexN81Ug,1405296000000,2,102,447,250
FexN81Ug,1405382400000,2,100,447,250
FexN81Ug,1405468800000,2,99,447,250
FexN81Ug,1405555200000,2,98,447,250
FexN81Ug,1405641600000,2,101,447,250
FexN81Ug,1405728000000,2,105,447,250
FexN81Ug,1405814400000,2,100,447,250
FexN81Ug,1405900800000,2,104,447,250
FexN81Ug,1405987200000,2,105,447,250
FexN81Ug,1406073600000,2,103,447,250
FexN81Ug,1406160000000,2,98,447,250
FexN81Ug,1406246400000,2,101,447,250
FexN81Ug,1406332800000,2,98,447,250
FexN81Ug,1406419200000,2,93,447,250
FexN81Ug,1406505600000,2,97,447,250
FexN81Ug,1406592000000,2,99,447,250
FexN81Ug,1406678400000,2,102,447,250
FexN81Ug,1406764800000,2,104,447,250
FexN81Ug,1406851200000,2,103,447,250
FexN81Ug,1406937600000,2,105,447,250
FexN81Ug,1407024000000,2,109,447,250
FexN81Ug,1407110400000,2,104,447,250
FexN81Ug,1407196800000,2,108,447,250
FexN81Ug,1407283200000,2,110,447,250
FexN81Ug,1407369600000,2,113,447,250
FexN81Ug,1407456000000,2,108,447,250
FexN81Ug,1407542400000,2,107,447,250
FexN81Ug,1407628800000,2,103,447,250
FexN81Ug,1407715200000,2,102,447,250
FexN81Ug,1407801600000,2,100,447,250
FexN81Ug,1407888000000,2,99,447,250
FexN81Ug,1407974400000,2,94,447,250
FexN81Ug,1408060800000,2,89,447,250
FexN81Ug,1408147200000,2,90,447,250
FexN81Ug,1408233600000,2,87,447,250
FexN81Ug,1408320000000,2,83,447,250
FexN81Ug,1408406400000,2,80,447,250
FexN81Ug,1408492800000,2,77,447,250
FexN81Ug,1408579200000,2,78,447,250
FexN81Ug,1408665600000,2,82,447,250
FexN81Ug,1408752000000,2,77,447,250
FexN81Ug,1408838400000,2,73,447,250
FexN81Ug,1408924800000,2,73,447,250
FexN81Ug,1409011200000,2,72,447,250
FexN81Ug,1409097600000,2,71,447,250
FexN81Ug,1409184000000,2,75,447,250
FexN81Ug,1409270400000,2,71,447,250
FexN81Ug,1409356800000,2,68,447,250
FexN81Ug,1409443200000,2,68,447,250
