user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
J7Hah7pk,1396310400000,1,100,1193,843
J7Hah7pk,1396396800000,1,104,1193,843
J7Hah7pk,1396483200000,1,99,1193,843
J7Hah7pk,1396569600000,1,102,1193,843
J7Hah7pk,1396656000000,1,102,1193,843
J7Hah7pk,1396742400000,1,100,1193,843
J7Hah7pk,1396828800000,1,97,1193,843
J7Hah7pk,1396915200000,1,93,1193,843
J7Hah7pk,1397001600000,1,92,1193,843
J7Hah7pk,1397088000000,1,93,1193,843
J7Hah7pk,1397174400000,1,91,1193,843
J7Hah7pk,1397260800000,1,92,1193,843
J7Hah7pk,1397347200000,1,93,1193,843
J7Hah7pk,1397433600000,1,89,1193,843
J7Hah7pk,1397520000000,1,88,1193,843
J7Hah7pk,1397606400000,1,83,1193,843
J7Hah7pk,1397692800000,1,83,1193,843
J7Hah7pk,1397779200000,1,78,1193,843
J7Hah7pk,1397865600000,1,78,1193,843
J7Hah7pk,1397952000000,1,81,1193,843
J7Hah7pk,1398038400000,1,76,1193,843
J7Hah7pk,1398124800000,1,76,1193,843
J7Hah7pk,1398211200000,1,79,1193,843
J7Hah7pk,1398297600000,1,74,1193,843
J7Hah7pk,1398384000000,1,72,1193,843
J7Hah7pk,1398470400000,1,72,1193,843
J7Hah7pk,1398556800000,1,76,1193,843
J7Hah7pk,1398643200000,1,72,1193,843
J7Hah7pk,1398729600000,1,76,1193,843
J7Hah7pk,1398816000000,1,75,1193,843
J7Hah7pk,1398902400000,1,71,1193,843
J7Hah7pk,1398988800000,1,74,1193,843
J7Hah7pk,1399075200000,1,76,1193,843
J7Hah7pk,1399161600000,1,75,1193,843
J7Hah7pk,1399248000000,1,71,1193,843
J7Hah7pk,1399334400000,1,71,1193,843
J7Hah7pk,1399420800000,1,75,1193,843
J7Hah7pk,1399507200000,1,74,1193,843
J7Hah7pk,1399593600000,1,69,1193,843
J7Hah7pk,1399680000000,1,73,1193,843
J7Hah7pk,1399766400000,1,72,1193,843
J7Hah7pk,1399852800000,1,69,1193,843
J7Hah7pk,1399939200000,1,65,1193,843
J7Hah7pk,1400025600000,1,66,1193,843
J7Hah7pk,1400112000000,1,64,1193,843
J7Hah7pk,1400198400000,1,66,1193,843
J7Hah7pk,1400284800000,1,63,1193,843
J7Hah7pk,1400371200000,1,59,1193,843
J7Hah7pk,1400457600000,1,54,1193,843
J7Hah7pk,1400544000000,1,55,1193,843
J7Hah7pk,1400630400000,1,53,1193,843
J7Hah7pk,1400716800000,1,52,1193,843
J7Hah7pk,1400803200000,1,49,1193,843
J7Hah7pk,1400889600000,1,46,1193,843
J7Hah7pk,1400976000000,1,49,1193,843
J7Hah7pk,1401062400000,1,52,1193,843
J7Hah7pk,1401148800000,1,54,1193,843
J7Hah7pk,1401235200000,1,53,1193,843
J7Hah7pk,1401321600000,1,57,1193,843
J7Hah7pk,1401408000000,1,60,1193,843
J7Hah7pk,1401494400000,1,61,1193,843
J7Hah7pk,1401580800000,1,56,1193,843
J7Hah7pk,1401667200000,1,51,1193,843
J7Hah7pk,1401753600000,1,52,1193,843
J7Hah7pk,1401840000000,1,48,1193,843
J7Hah7pk,1401926400000,1,47,1193,843
J7Hah7pk,1402012800000,1,49,1193,843
J7Hah7pk,1402099200000,1,45,1193,843
J7Hah7pk,1402185600000,1,40,1193,843
J7Hah7pk,1402272000000,1,39,1193,843
J7Hah7pk,1402358400000,1,39,1193,843
J7Hah7pk,1402444800000,1,37,1193,843
J7Hah7pk,1402531200000,1,33,1193,843
J7Hah7pk,1402617600000,1,35,1193,843
J7Hah7pk,1402704000000,1,32,1193,843
J7Hah7pk,1402790400000,1,32,1193,843
J7Hah7pk,1402876800000,1,33,1193,843
J7Hah7pk,1402963200000,1,29,1193,843
J7Hah7pk,1403049600000,1,24,1193,843
J7Hah7pk,1403136000000,1,21,1193,843
J7Hah7pk,1403222400000,1,20,1193,843
J7Hah7pk,1403308800000,1,19,1193,843
J7Hah7pk,1403395200000,1,16,1193,843
J7Hah7pk,1403481600000,1,11,1193,843
J7Hah7pk,1403568000000,1,13,1193,843
J7Hah7pk,1403654400000,1,11,1193,843
J7Hah7pk,1403740800000,1,8,1193,843
J7Hah7pk,1403827200000,1,6,1193,843
J7Hah7pk,1403913600000,1,8,1193,843
J7Hah7pk,1404000000000,1,5,1193,843
J7Hah7pk,1404086400000,1,9,1193,843
J7Hah7pk,1404172800000,1,7,1193,843
J7Hah7pk,1404259200000,1,7,1193,843
J7Hah7pk,1404345600000,1,5,1193,843
J7Hah7pk,1404432000000,1,4,1193,843
J7Hah7pk,1404518400000,1,6,1193,843
J7Hah7pk,1404604800000,1,9,1193,843
J7Hah7pk,1404691200000,1,12,1193,843
J7Hah7pk,1404777600000,1,9,1193,843
J7Hah7pk,1404864000000,1,13,1193,843
J7Hah7pk,1404950400000,1,17,1193,843
J7Hah7pk,1405036800000,1,20,1193,843
J7Hah7pk,1405123200000,1,20,1193,843
J7Hah7pk,1405209600000,1,20,1193,843
J7Hah7pk,1405296000000,1,19,1193,843
J7Hah7pk,1405382400000,1,21,1193,843
J7Hah7pk,1405468800000,1,20,1193,843
J7Hah7pk,1405555200000,1,17,1193,843
J7Hah7pk,1405641600000,1,18,1193,843
J7Hah7pk,1405728000000,1,18,1193,843
J7Hah7pk,1405814400000,1,21,1193,843
J7Hah7pk,1405900800000,1,24,1193,843
J7Hah7pk,1405987200000,1,26,1193,843
J7Hah7pk,1406073600000,1,25,1193,843
J7Hah7pk,1406160000000,1,21,1193,843
J7Hah7pk,1406246400000,1,16,1193,843
J7Hah7pk,1406332800000,1,18,1193,843
J7Hah7pk,1406419200000,1,17,1193,843
J7Hah7pk,1406505600000,1,15,1193,843
J7Hah7pk,1406592000000,1,18,1193,843
J7Hah7pk,1406678400000,1,17,1193,843
J7Hah7pk,1406764800000,1,17,1193,843
