user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
PHUc0vpT,1391212800000,3,83,193,250
PHUc0vpT,1391299200000,3.0,83,193.0,250.0
PHUc0vpT,1391385600000,3.0,79,193.0,250.0
PHUc0vpT,1391472000000,3.0,80,193.0,250.0
PHUc0vpT,1391558400000,3.0,83,193.0,250.0
PHUc0vpT,1391644800000,3.0,79,193.0,250.0
PHUc0vpT,1391731200000,3.0,79,193.0,250.0
PHUc0vpT,1391817600000,3.0,82,193.0,250.0
PHUc0vpT,1391904000000,3.0,79,193.0,250.0
PHUc0vpT,1391990400000,3.0,76,193.0,250.0
PHUc0vpT,1392076800000,3.0,76,193.0,250.0
PHUc0vpT,1392163200000,3.0,77,193.0,250.0
PHUc0vpT,1392249600000,3.0,80,193.0,250.0
PHUc0vpT,1392336000000,3.0,82,193.0,250.0
PHUc0vpT,1392422400000,3.0,83,193.0,250.0
PHUc0vpT,1392508800000,3.0,87,193.0,250.0
PHUc0vpT,1392595200000,3.0,87,193.0,250.0
PHUc0vpT,1392681600000,3.0,83,193.0,250.0
PHUc0vpT,1392768000000,3.0,79,193.0,250.0
PHUc0vpT,1392854400000,3.0,79,193.0,250.0
PHUc0vpT,1392940800000,3.0,75,193.0,250.0
PHUc0vpT,1393027200000,3.0,77,193.0,250.0
PHUc0vpT,1393113600000,3.0,78,193.0,250.0
PHUc0vpT,1393200000000,3.0,74,193.0,250.0
PHUc0vpT,1393286400000,3.0,76,193.0,250.0
PHUc0vpT,1393372800000,3.0,80,193.0,250.0
PHUc0vpT,1393459200000,3.0,83,193.0,250.0
PHUc0vpT,1393545600000,3.0,86,193.0,250.0
