user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
ghfT4iY1,1409529600000,1,99,451,249
ghfT4iY1,1409616000000,1,94,451,249
ghfT4iY1,1409702400000,1,93,451,249
ghfT4iY1,1409788800000,1,93,451,249
ghfT4iY1,1409875200000,1,96,451,249
ghfT4iY1,1409961600000,1,91,451,249
ghfT4iY1,1410048000000,1,95,451,249
ghfT4iY1,1410134400000,1,91,451,249
ghfT4iY1,1410220800000,1,90,451,249
ghfT4iY1,1410307200000,1,86,451,249
ghfT4iY1,1410393600000,1,85,451,249
ghfT4iY1,1410480000000,1,81,451,249
ghfT4iY1,1410566400000,1,76,451,249
ghfT4iY1,1410652800000,1,76,451,249
ghfT4iY1,1410739200000,1,76,451,249
ghfT4iY1,1410825600000,1,72,451,249
ghfT4iY1,1410912000000,1,75,451,249
ghfT4iY1,1410998400000,1,78,451,249
ghfT4iY1,1411084800000,1,78,451,249
ghfT4iY1,1411171200000,1,74,451,249
ghfT4iY1,1411257600000,1,70,451,249
ghfT4iY1,1411344000000,1,66,451,249
ghfT4iY1,1411430400000,1,67,451,249
ghfT4iY1,1411516800000,1,67,451,249
ghfT4iY1,1411603200000,1,69,451,249
ghfT4iY1,1411689600000,1,65,451,249
ghfT4iY1,1411776000000,1,65,451,249
ghfT4iY1,1411862400000,1,69,451,249
ghfT4iY1,1411948800000,1,72,451,249
ghfT4iY1,1412035200000,1,76,451,249
