user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
h2rYwc9U,1401580800000,1,341,448,250
h2rYwc9U,1401667200000,1,340,448,250
h2rYwc9U,1401753600000,1,344,448,250
h2rYwc9U,1401840000000,1,340,448,250
h2rYwc9U,1401926400000,1,335,448,250
h2rYwc9U,1402012800000,1,338,448,250
h2rYwc9U,1402099200000,1,342,448,250
h2rYwc9U,1402185600000,1,346,448,250
h2rYwc9U,1402272000000,1,349,448,250
h2rYwc9U,1402358400000,1,344,448,250
h2rYwc9U,1402444800000,1,345,448,250
h2rYwc9U,1402531200000,1,346,448,250
h2rYwc9U,1402617600000,1,342,448,250
h2rYwc9U,1402704000000,1,342,448,250
h2rYwc9U,1402790400000,1,339,448,250
h2rYwc9U,1402876800000,1,342,448,250
h2rYwc9U,1402963200000,1,337,448,250
h2rYwc9U,1403049600000,1,340,448,250
h2rYwc9U,1403136000000,1,344,448,250
h2rYwc9U,1403222400000,1,341,448,250
h2rYwc9U,1403308800000,1,344,448,250
h2rYwc9U,1403395200000,1,345,448,250
h2rYwc9U,1403481600000,1,346,448,250
h2rYwc9U,1403568000000,1,343,448,250
h2rYwc9U,1403654400000,1,340,448,250
h2rYwc9U,1403740800000,1,339,448,250
h2rYwc9U,1403827200000,1,337,448,250
h2rYwc9U,1403913600000,1,333,448,250
h2rYwc9U,1404000000000,1,336,448,250
h2rYwc9U,1404086400000,1,338,448,250
h2rYwc9U,1404172800000,1,336,448,250
h2rYwc9U,1404259200000,1,334,448,250
h2rYwc9U,1404345600000,1,333,448,250
h2rYwc9U,1404432000000,1,328,448,250
h2rYwc9U,1404518400000,1,327,448,250
h2rYwc9U,1404604800000,1,331,448,250
h2rYwc9U,1404691200000,1,326,448,250
h2rYwc9U,1404777600000,1,328,448,250
h2rYwc9U,1404864000000,1,329,448,250
h2rYwc9U,1404950400000,1,333,448,250
h2rYwc9U,1405036800000,1,337,448,250
h2rYwc9U,1405123200000,1,335,448,250
h2rYwc9U,1405209600000,1,330,448,250
h2rYwc9U,1405296000000,1,330,448,250
h2rYwc9U,1405382400000,1,330,448,250
h2rYwc9U,1405468800000,1,332,448,250
h2rYwc9U,1405555200000,1,331,448,250
h2rYwc9U,1405641600000,1,331,448,250
h2rYwc9U,1405728000000,1,329,448,250
h2rYwc9U,1405814400000,1,330,448,250
h2rYwc9U,1405900800000,1,326,448,250
h2rYwc9U,1405987200000,1,325,448,250
h2rYwc9U,1406073600000,1,326,448,250
h2rYwc9U,1406160000000,1,326,448,250
h2rYwc9U,1406246400000,1,330,448,250
h2rYwc9U,1406332800000,1,328,448,250
h2rYwc9U,1406419200000,1,325,448,250
h2rYwc9U,1406505600000,1,323,448,250
h2rYwc9U,1406592000000,1,322,448,250
h2rYwc9U,1406678400000,1,322,448,250
h2rYwc9U,1406764800000,1,321,448,250
h2rYwc9U,1406851200000,1,323,448,250
h2rYwc9U,1406937600000,1,327,448,250
h2rYwc9U,1407024000000,1,331,448,250
h2rYwc9U,1407110400000,1,329,448,250
h2rYwc9U,1407196800000,1,325,448,250
h2rYwc9U,1407283200000,1,325,448,250
h2rYwc9U,1407369600000,1,326,448,250
h2rYwc9U,1407456000000,1,325,448,250
h2rYwc9U,1407542400000,1,326,448,250
h2rYwc9U,1407628800000,1,328,448,250
h2rYwc9U,1407715200000,1,332,448,250
h2rYwc9U,1407801600000,1,329,448,250
h2rYwc9U,1407888000000,1,326,448,250
h2rYwc9U,1407974400000,1,325,448,250
h2rYwc9U,1408060800000,1,324,448,250
h2rYwc9U,1408147200000,1,321,448,250
h2rYwc9U,1408233600000,1,316,448,250
h2rYwc9U,1408320000000,1,316,448,250
h2rYwc9U,1408406400000,1,314,448,250
h2rYwc9U,1408492800000,1,309,448,250
h2rYwc9U,1408579200000,1,304,448,250
h2rYwc9U,1408665600000,1,308,448,250
h2rYwc9U,1408752000000,1,308,448,250
h2rYwc9U,1408838400000,1,304,448,250
h2rYwc9U,1408924800000,1,306,448,250
h2rYwc9U,1409011200000,1,305,448,250
h2rYwc9U,1409097600000,1,301,448,250
h2rYwc9U,1409184000000,1,304,448,250
h2rYwc9U,1409270400000,1,299,448,250
h2rYwc9U,1409356800000,1,301,448,250
h2rYwc9U,1409443200000,1,305,448,250
h2rYwc9U,1409529600000,1,301,448,250
h2rYwc9U,1409616000000,1,300,448,250
h2rYwc9U,1409702400000,1,298,448,250
h2rYwc9U,1409788800000,1,297,448,250
h2rYwc9U,1409875200000,1,292,448,250
h2rYwc9U,1409961600000,1,291,448,250
h2rYwc9U,1410048000000,1,288,448,250
h2rYwc9U,1410134400000,1,288,448,250
h2rYwc9U,1410220800000,1,283,448,250
h2rYwc9U,1410307200000,1,278,448,250
h2rYwc9U,1410393600000,1,274,448,250
h2rYwc9U,1410480000000,1,277,448,250
h2rYwc9U,1410566400000,1,274,448,250
h2rYwc9U,1410652800000,1,270,448,250
h2rYwc9U,1410739200000,1,266,448,250
h2rYwc9U,1410825600000,1,262,448,250
h2rYwc9U,1410912000000,1,264,448,250
h2rYwc9U,1410998400000,1,259,448,250
h2rYwc9U,1411084800000,1,256,448,250
h2rYwc9U,1411171200000,1,258,448,250
h2rYwc9U,1411257600000,1,256,448,250
h2rYwc9U,1411344000000,1,260,448,250
h2rYwc9U,1411430400000,1,263,448,250
h2rYwc9U,1411516800000,1,263,448,250
h2rYwc9U,1411603200000,1,267,448,250
h2rYwc9U,1411689600000,1,265,448,250
h2rYwc9U,1411776000000,1,260,448,250
h2rYwc9U,1411862400000,1,257,448,250
h2rYwc9U,1411948800000,1,261,448,250
h2rYwc9U,1412035200000,1,257,448,250
h2rYwc9U,1412121600000,1,257,448,250
h2rYwc9U,1412208000000,1,261,448,250
h2rYwc9U,1412294400000,1,260,448,250
h2rYwc9U,1412380800000,1,256,448,250
h2rYwc9U,1412467200000,1,254,448,250
h2rYwc9U,1412553600000,1,250,448,250
h2rYwc9U,1412640000000,1,249,448,250
h2rYwc9U,1412726400000,1,244,448,250
h2rYwc9U,1412812800000,1,248,448,250
h2rYwc9U,1412899200000,1,246,448,250
h2rYwc9U,1412985600000,1,248,448,250
h2rYwc9U,1413072000000,1,251,448,250
h2rYwc9U,1413158400000,1,249,448,250
h2rYwc9U,1413244800000,1,245,448,250
h2rYwc9U,1413331200000,1,243,448,250
h2rYwc9U,1413417600000,1,240,448,250
h2rYwc9U,1413504000000,1,238,448,250
h2rYwc9U,1413590400000,1,242,448,250
h2rYwc9U,1413676800000,1,244,448,250
h2rYwc9U,1413763200000,1,239,448,250
h2rYwc9U,1413849600000,1,243,448,250
h2rYwc9U,1413936000000,1,241,448,250
h2rYwc9U,1414022400000,1,245,448,250
h2rYwc9U,1414108800000,1,248,448,250
h2rYwc9U,1414195200000,1,244,448,250
h2rYwc9U,1414281600000,1,247,448,250
h2rYwc9U,1414368000000,1,245,448,250
h2rYwc9U,1414454400000,1,247,448,250
h2rYwc9U,1414540800000,1,250,448,250
h2rYwc9U,1414627200000,1,254,448,250
h2rYwc9U,1414713600000,1,257,448,250
h2rYwc9U,1414800000000,1,256,448,250
h2rYwc9U,1414886400000,1,259,448,250
h2rYwc9U,1414972800000,1,259,448,250
h2rYwc9U,1415059200000,1,258,448,250
h2rYwc9U,1415145600000,1,258,448,250
h2rYwc9U,1415232000000,1,254,448,250
h2rYwc9U,1415318400000,1,254,448,250
h2rYwc9U,1415404800000,1,250,448,250
h2rYwc9U,1415491200000,1,250,448,250
h2rYwc9U,1415577600000,1,248,448,250
h2rYwc9U,1415664000000,1,248,448,250
h2rYwc9U,1415750400000,1,244,448,250
h2rYwc9U,1415836800000,1,247,448,250
h2rYwc9U,1415923200000,1,242,448,250
h2rYwc9U,1416009600000,1,237,448,250
h2rYwc9U,1416096000000,1,241,448,250
h2rYwc9U,1416182400000,1,239,448,250
h2rYwc9U,1416268800000,1,239,448,250
h2rYwc9U,1416355200000,1,237,448,250
h2rYwc9U,1416441600000,1,241,448,250
h2rYwc9U,1416528000000,1,238,448,250
h2rYwc9U,1416614400000,1,240,448,250
h2rYwc9U,1416700800000,1,239,448,250
h2rYwc9U,1416787200000,1,238,448,250
h2rYwc9U,1416873600000,1,238,448,250
h2rYwc9U,1416960000000,1,234,448,250
h2rYwc9U,1417046400000,1,233,448,250
h2rYwc9U,1417132800000,1,232,448,250
h2rYwc9U,1417219200000,1,227,448,250
h2rYwc9U,1417305600000,1,227,448,250
