user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
TnYQ[3sZ,1401580800000,18,362,788,19
TnYQ[3sZ,1401667200000,1,112,667,126
TnYQ[3sZ,1401753600000,18,102,554,132
TnYQ[3sZ,1401840000000,0,377,732,59
TnYQ[3sZ,1401926400000,19,220,571,78
TnYQ[3sZ,1402012800000,5,120,379,49
TnYQ[3sZ,1402099200000,8,199,124,18
TnYQ[3sZ,1402185600000,6,107,197,72
TnYQ[3sZ,1402272000000,10,396,222,182
TnYQ[3sZ,1402358400000,5,392,358,168
TnYQ[3sZ,1402444800000,3,144,433,82
TnYQ[3sZ,1402531200000,9,198,766,82
TnYQ[3sZ,1402617600000,13,277,240,181
TnYQ[3sZ,1402704000000,18,192,565,146
TnYQ[3sZ,1402790400000,17,311,652,0
TnYQ[3sZ,1402876800000,9,108,14,35
TnYQ[3sZ,1402963200000,14,111,350,126
TnYQ[3sZ,1403049600000,11,101,732,61
TnYQ[3sZ,1403136000000,12,322,74,45
TnYQ[3sZ,1403222400000,2,125,507,165
TnYQ[3sZ,1403308800000,16,144,364,130
TnYQ[3sZ,1403395200000,1,182,693,171
TnYQ[3sZ,1403481600000,18,376,351,16
TnYQ[3sZ,1403568000000,7,381,371,134
TnYQ[3sZ,1403654400000,15,268,701,196
TnYQ[3sZ,1403740800000,13,188,498,71
TnYQ[3sZ,1403827200000,6,149,414,169
TnYQ[3sZ,1403913600000,5,190,640,7
TnYQ[3sZ,1404000000000,5,320,592,79
TnYQ[3sZ,1404086400000,1,165,692,109
TnYQ[3sZ,1404172800000,7,235,463,53
TnYQ[3sZ,1404259200000,11,259,186,151
TnYQ[3sZ,1404345600000,4,296,773,113
TnYQ[3sZ,1404432000000,1,101,792,188
TnYQ[3sZ,1404518400000,8,263,248,142
TnYQ[3sZ,1404604800000,2,108,221,161
TnYQ[3sZ,1404691200000,11,317,635,81
TnYQ[3sZ,1404777600000,2,266,322,40
TnYQ[3sZ,1404864000000,12,155,10,166
TnYQ[3sZ,1404950400000,13,174,383,106
TnYQ[3sZ,1405036800000,6,204,673,36
TnYQ[3sZ,1405123200000,5,306,441,80
TnYQ[3sZ,1405209600000,19,158,521,54
TnYQ[3sZ,1405296000000,14,322,395,11
TnYQ[3sZ,1405382400000,15,311,204,173
TnYQ[3sZ,1405468800000,7,221,140,127
TnYQ[3sZ,1405555200000,2,111,182,163
TnYQ[3sZ,1405641600000,9,334,506,53
TnYQ[3sZ,1405728000000,1,168,357,57
TnYQ[3sZ,1405814400000,12,393,223,110
TnYQ[3sZ,1405900800000,12,197,15,120
TnYQ[3sZ,1405987200000,1,117,306,194
TnYQ[3sZ,1406073600000,5,173,755,97
TnYQ[3sZ,1406160000000,18,213,262,46
TnYQ[3sZ,1406246400000,15,324,125,155
TnYQ[3sZ,1406332800000,19,378,326,129
TnYQ[3sZ,1406419200000,3,201,663,166
TnYQ[3sZ,1406505600000,19,246,132,194
TnYQ[3sZ,1406592000000,19,392,40,44
TnYQ[3sZ,1406678400000,8,320,410,72
TnYQ[3sZ,1406764800000,1,368,221,87
TnYQ[3sZ,1406851200000,12,290,127,81
TnYQ[3sZ,1406937600000,12,388,132,144
TnYQ[3sZ,1407024000000,2,309,64,55
TnYQ[3sZ,1407110400000,3,193,552,50
TnYQ[3sZ,1407196800000,14,392,44,112
TnYQ[3sZ,1407283200000,9,166,516,37
TnYQ[3sZ,1407369600000,1,362,391,61
TnYQ[3sZ,1407456000000,19,235,750,96
TnYQ[3sZ,1407542400000,3,144,60,51
TnYQ[3sZ,1407628800000,16,261,226,68
TnYQ[3sZ,1407715200000,9,299,796,82
TnYQ[3sZ,1407801600000,3,321,147,146
TnYQ[3sZ,1407888000000,0,332,574,73
TnYQ[3sZ,1407974400000,12,283,268,86
TnYQ[3sZ,1408060800000,1,224,473,199
TnYQ[3sZ,1408147200000,9,240,650,77
TnYQ[3sZ,1408233600000,16,179,635,102
TnYQ[3sZ,1408320000000,18,142,554,91
TnYQ[3sZ,1408406400000,3,268,271,191
TnYQ[3sZ,1408492800000,8,344,771,155
TnYQ[3sZ,1408579200000,14,232,145,119
TnYQ[3sZ,1408665600000,1,361,710,69
TnYQ[3sZ,1408752000000,7,356,532,171
TnYQ[3sZ,1408838400000,9,102,120,112
TnYQ[3sZ,1408924800000,16,244,640,143
TnYQ[3sZ,1409011200000,4,114,370,146
TnYQ[3sZ,1409097600000,2,143,120,142
