user_id,timestamp,gallons_consumed,weight,calories_in,calories_out
Xb5W5L7I,1404172800000,1,86,515,249
Xb5W5L7I,1404259200000,1,81,515,249
Xb5W5L7I,1404345600000,1,77,515,249
Xb5W5L7I,1404432000000,1,74,515,249
Xb5W5L7I,1404518400000,1,77,515,249
Xb5W5L7I,1404604800000,1,75,515,249
Xb5W5L7I,1404691200000,1,72,515,249
Xb5W5L7I,1404777600000,1,69,515,249
Xb5W5L7I,1404864000000,1,72,515,249
Xb5W5L7I,1404950400000,1,67,515,249
Xb5W5L7I,1405036800000,1,64,515,249
Xb5W5L7I,1405123200000,1,59,515,249
Xb5W5L7I,1405209600000,1,60,515,249
Xb5W5L7I,1405296000000,1,61,515,249
Xb5W5L7I,1405382400000,1,58,515,249
Xb5W5L7I,1405468800000,1,55,515,249
Xb5W5L7I,1405555200000,1,55,515,249
Xb5W5L7I,1405641600000,1,59,515,249
Xb5W5L7I,1405728000000,1,55,515,249
Xb5W5L7I,1405814400000,1,55,515,249
Xb5W5L7I,1405900800000,1,51,515,249
Xb5W5L7I,1405987200000,1,53,515,249
Xb5W5L7I,1406073600000,1,53,515,249
Xb5W5L7I,1406160000000,1,52,515,249
Xb5W5L7I,1406246400000,1,49,515,249
Xb5W5L7I,1406332800000,1,47,515,249
Xb5W5L7I,1406419200000,1,43,515,249
Xb5W5L7I,1406505600000,1,47,515,249
Xb5W5L7I,1406592000000,1,45,515,249
Xb5W5L7I,1406678400000,1,41,515,249
Xb5W5L7I,1406764800000,1,45,515,249
Xb5W5L7I,1406851200000,1,44,515,249
Xb5W5L7I,1406937600000,1,41,515,249
Xb5W5L7I,1407024000000,1,45,515,249
Xb5W5L7I,1407110400000,1,41,515,249
Xb5W5L7I,1407196800000,1,36,515,249
Xb5W5L7I,1407283200000,1,32,515,249
Xb5W5L7I,1407369600000,1,29,515,249
Xb5W5L7I,1407456000000,1,32,515,249
Xb5W5L7I,1407542400000,1,30,515,249
Xb5W5L7I,1407628800000,1,30,515,249
Xb5W5L7I,1407715200000,1,30,515,249
Xb5W5L7I,1407801600000,1,34,515,249
Xb5W5L7I,1407888000000,1,29,515,249
Xb5W5L7I,1407974400000,1,32,515,249
Xb5W5L7I,1408060800000,1,36,515,249
Xb5W5L7I,1408147200000,1,33,515,249
Xb5W5L7I,1408233600000,1,30,515,249
Xb5W5L7I,1408320000000,1,30,515,249
Xb5W5L7I,1408406400000,1,32,515,249
Xb5W5L7I,1408492800000,1,28,515,249
Xb5W5L7I,1408579200000,1,25,515,249
Xb5W5L7I,1408665600000,1,23,515,249
Xb5W5L7I,1408752000000,1,22,515,249
Xb5W5L7I,1408838400000,1,24,515,249
Xb5W5L7I,1408924800000,1,28,515,249
Xb5W5L7I,1409011200000,1,23,515,249
Xb5W5L7I,1409097600000,1,22,515,249
Xb5W5L7I,1409184000000,1,23,515,249
Xb5W5L7I,1409270400000,1,21,515,249
Xb5W5L7I,1409356800000,1,23,515,249
Xb5W5L7I,1409443200000,1,25,515,249
Xb5W5L7I,1409529600000,1,20,515,249
Xb5W5L7I,1409616000000,1,24,515,249
Xb5W5L7I,1409702400000,1,19,515,249
Xb5W5L7I,1409788800000,1,21,515,249
