user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
oblLHvkh,1393632000000,2,1474,444,1501,12
oblLHvkh,1393718400000,2,1489,444,1503,12
oblLHvkh,1393804800000,2,1518,444,1492,12
oblLHvkh,1393891200000,2,1528,444,1478,12
oblLHvkh,1393977600000,2,1499,444,1462,12
oblLHvkh,1394064000000,2,1506,444,1480,12
oblLHvkh,1394150400000,2,1511,444,1454,12
oblLHvkh,1394236800000,2,1503,444,1453,12
oblLHvkh,1394323200000,2,1524,444,1462,12
oblLHvkh,1394409600000,2,1511,444,1455,12
oblLHvkh,1394496000000,2,1522,444,1446,12
oblLHvkh,1394582400000,2,1525,444,1470,12
oblLHvkh,1394668800000,2,1508,444,1474,12
oblLHvkh,1394755200000,2,1532,444,1451,12
oblLHvkh,1394841600000,2,1553,444,1429,12
oblLHvkh,1394928000000,2,1580,444,1403,12
oblLHvkh,1395014400000,2,1579,444,1408,12
oblLHvkh,1395100800000,2,1558,444,1435,12
oblLHvkh,1395187200000,2,1546,444,1430,12
oblLHvkh,1395273600000,2,1548,444,1415,12
oblLHvkh,1395360000000,2,1534,444,1406,12
oblLHvkh,1395446400000,2,1556,444,1397,12
oblLHvkh,1395532800000,2,1527,444,1404,12
oblLHvkh,1395619200000,2,1517,444,1423,12
oblLHvkh,1395705600000,2,1538,444,1409,12
oblLHvkh,1395792000000,2,1525,444,1396,12
oblLHvkh,1395878400000,2,1525,444,1395,12
oblLHvkh,1395964800000,2,1524,444,1395,12
oblLHvkh,1396051200000,2,1533,444,1391,12
oblLHvkh,1396137600000,2,1556,444,1403,12
oblLHvkh,1396224000000,2,1555,444,1408,12
oblLHvkh,1396310400000,2,1534,444,1419,12
oblLHvkh,1396396800000,2,1524,444,1396,12
oblLHvkh,1396483200000,2,1498,444,1395,12
oblLHvkh,1396569600000,2,1524,444,1412,12
oblLHvkh,1396656000000,2,1525,444,1428,12
oblLHvkh,1396742400000,2,1503,444,1431,12
oblLHvkh,1396828800000,2,1507,444,1438,12
oblLHvkh,1396915200000,2,1507,444,1410,12
oblLHvkh,1397001600000,2,1524,444,1384,12
oblLHvkh,1397088000000,2,1536,444,1387,12
oblLHvkh,1397174400000,2,1523,444,1363,12
oblLHvkh,1397260800000,2,1504,444,1334,12
oblLHvkh,1397347200000,2,1482,444,1343,12
