user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
SKWRU4T[,1398902400000,4,1368,533,1451,86
SKWRU4T[,1398988800000,4,1388,533,1474,86
SKWRU4T[,1399075200000,4,1397,533,1463,86
SKWRU4T[,1399161600000,4,1377,533,1446,86
SKWRU4T[,1399248000000,4,1401,533,1432,86
SKWRU4T[,1399334400000,4,1423,533,1429,86
SKWRU4T[,1399420800000,4,1400,533,1449,86
SKWRU4T[,1399507200000,4,1384,533,1446,86
SKWRU4T[,1399593600000,4,1373,533,1432,86
SKWRU4T[,1399680000000,4,1390,533,1449,86
SKWRU4T[,1399766400000,4,1401,533,1453,86
SKWRU4T[,1399852800000,4,1389,533,1467,86
SKWRU4T[,1399939200000,4,1362,533,1484,86
SKWRU4T[,1400025600000,4,1386,533,1485,86
SKWRU4T[,1400112000000,4,1378,533,1491,86
SKWRU4T[,1400198400000,4,1377,533,1497,86
SKWRU4T[,1400284800000,4,1348,533,1482,86
SKWRU4T[,1400371200000,4,1376,533,1484,86
SKWRU4T[,1400457600000,4,1384,533,1479,86
SKWRU4T[,1400544000000,4,1405,533,1482,86
SKWRU4T[,1400630400000,4,1377,533,1456,86
SKWRU4T[,1400716800000,4,1385,533,1462,86
SKWRU4T[,1400803200000,4,1387,533,1436,86
SKWRU4T[,1400889600000,4,1395,533,1412,86
SKWRU4T[,1400976000000,4,1384,533,1383,86
SKWRU4T[,1401062400000,4,1373,533,1385,86
SKWRU4T[,1401148800000,4,1382,533,1383,86
SKWRU4T[,1401235200000,4,1387,533,1386,86
SKWRU4T[,1401321600000,4,1365,533,1412,86
SKWRU4T[,1401408000000,4,1376,533,1396,86
SKWRU4T[,1401494400000,4,1379,533,1401,86
SKWRU4T[,1401580800000,4,1352,533,1416,86
SKWRU4T[,1401667200000,4,1369,533,1431,86
SKWRU4T[,1401753600000,4,1375,533,1457,86
SKWRU4T[,1401840000000,4,1401,533,1478,86
SKWRU4T[,1401926400000,4,1425,533,1487,86
SKWRU4T[,1402012800000,4,1407,533,1507,86
SKWRU4T[,1402099200000,4,1428,533,1504,86
SKWRU4T[,1402185600000,4,1414,533,1502,86
SKWRU4T[,1402272000000,4,1422,533,1499,86
SKWRU4T[,1402358400000,4,1423,533,1474,86
SKWRU4T[,1402444800000,4,1404,533,1459,86
SKWRU4T[,1402531200000,4,1375,533,1459,86
SKWRU4T[,1402617600000,4,1345,533,1450,86
SKWRU4T[,1402704000000,4,1329,533,1457,86
SKWRU4T[,1402790400000,4,1328,533,1479,86
SKWRU4T[,1402876800000,4,1318,533,1481,86
SKWRU4T[,1402963200000,4,1340,533,1485,86
SKWRU4T[,1403049600000,4,1336,533,1466,86
SKWRU4T[,1403136000000,4,1365,533,1487,86
SKWRU4T[,1403222400000,4,1347,533,1484,86
SKWRU4T[,1403308800000,4,1358,533,1455,86
SKWRU4T[,1403395200000,4,1339,533,1476,86
SKWRU4T[,1403481600000,4,1355,533,1456,86
SKWRU4T[,1403568000000,4,1375,533,1455,86
SKWRU4T[,1403654400000,4,1396,533,1459,86
SKWRU4T[,1403740800000,4,1387,533,1446,86
SKWRU4T[,1403827200000,4,1363,533,1459,86
SKWRU4T[,1403913600000,4,1368,533,1453,86
SKWRU4T[,1404000000000,4,1368,533,1423,86
SKWRU4T[,1404086400000,4,1365,533,1434,86
