user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
c0q19HED,1396310400000,4,1441,262,1448,46
c0q19HED,1396396800000,4,1447,262,1428,46
c0q19HED,1396483200000,4,1471,262,1445,46
c0q19HED,1396569600000,4,1465,262,1420,46
c0q19HED,1396656000000,4,1484,262,1409,46
c0q19HED,1396742400000,4,1459,262,1399,46
c0q19HED,1396828800000,4,1485,262,1414,46
c0q19HED,1396915200000,4,1455,262,1441,46
c0q19HED,1397001600000,4,1437,262,1413,46
c0q19HED,1397088000000,4,1409,262,1405,46
c0q19HED,1397174400000,4,1379,262,1414,46
c0q19HED,1397260800000,4,1383,262,1427,46
c0q19HED,1397347200000,4,1391,262,1399,46
c0q19HED,1397433600000,4,1405,262,1383,46
c0q19HED,1397520000000,4,1414,262,1371,46
c0q19HED,1397606400000,4,1387,262,1374,46
c0q19HED,1397692800000,4,1409,262,1377,46
c0q19HED,1397779200000,4,1418,262,1353,46
c0q19HED,1397865600000,4,1406,262,1323,46
c0q19HED,1397952000000,4,1387,262,1344,46
c0q19HED,1398038400000,4,1371,262,1366,46
c0q19HED,1398124800000,4,1349,262,1355,46
c0q19HED,1398211200000,4,1340,262,1350,46
c0q19HED,1398297600000,4,1369,262,1338,46
c0q19HED,1398384000000,4,1388,262,1320,46
c0q19HED,1398470400000,4,1399,262,1337,46
c0q19HED,1398556800000,4,1386,262,1309,46
c0q19HED,1398643200000,4,1415,262,1321,46
c0q19HED,1398729600000,4,1394,262,1332,46
c0q19HED,1398816000000,4,1385,262,1344,46
