user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
GxBrg94k,1398902400000,7,1599,551,1552,54
GxBrg94k,1398988800000,7,1627,551,1578,54
GxBrg94k,1399075200000,7,1628,551,1554,54
GxBrg94k,1399161600000,7,1626,551,1574,54
GxBrg94k,1399248000000,7,1608,551,1565,54
GxBrg94k,1399334400000,7,1627,551,1568,54
GxBrg94k,1399420800000,7,1599,551,1584,54
GxBrg94k,1399507200000,7,1573,551,1580,54
GxBrg94k,1399593600000,7,1595,551,1555,54
GxBrg94k,1399680000000,7,1595,551,1577,54
GxBrg94k,1399766400000,7,1602,551,1569,54
GxBrg94k,1399852800000,7,1596,551,1552,54
GxBrg94k,1399939200000,7,1574,551,1581,54
GxBrg94k,1400025600000,7,1555,551,1572,54
GxBrg94k,1400112000000,7,1554,551,1555,54
GxBrg94k,1400198400000,7,1527,551,1571,54
GxBrg94k,1400284800000,7,1533,551,1580,54
GxBrg94k,1400371200000,7,1549,551,1598,54
GxBrg94k,1400457600000,7,1576,551,1622,54
GxBrg94k,1400544000000,7,1570,551,1594,54
GxBrg94k,1400630400000,7,1576,551,1579,54
GxBrg94k,1400716800000,7,1566,551,1567,54
GxBrg94k,1400803200000,7,1570,551,1582,54
GxBrg94k,1400889600000,7,1567,551,1562,54
GxBrg94k,1400976000000,7,1574,551,1557,54
GxBrg94k,1401062400000,7,1597,551,1584,54
GxBrg94k,1401148800000,7,1569,551,1578,54
GxBrg94k,1401235200000,7,1588,551,1592,54
GxBrg94k,1401321600000,7,1597,551,1571,54
GxBrg94k,1401408000000,7,1567,551,1591,54
GxBrg94k,1401494400000,7,1591,551,1603,54
GxBrg94k,1401580800000,7,1619,551,1625,54
GxBrg94k,1401667200000,7,1599,551,1622,54
GxBrg94k,1401753600000,7,1571,551,1595,54
GxBrg94k,1401840000000,7,1568,551,1566,54
GxBrg94k,1401926400000,7,1567,551,1555,54
GxBrg94k,1402012800000,7,1541,551,1529,54
GxBrg94k,1402099200000,7,1542,551,1551,54
GxBrg94k,1402185600000,7,1561,551,1540,54
GxBrg94k,1402272000000,7,1572,551,1511,54
