user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
da3mhwTo,1412121600000,6,979,405,1449,32
da3mhwTo,1412208000000,6,982,405,1448,32
da3mhwTo,1412294400000,6,987,405,1457,32
da3mhwTo,1412380800000,6,972,405,1440,32
da3mhwTo,1412467200000,6,983,405,1437,32
da3mhwTo,1412553600000,6,986,405,1409,32
da3mhwTo,1412640000000,6,977,405,1395,32
da3mhwTo,1412726400000,6,970,405,1397,32
da3mhwTo,1412812800000,6,977,405,1383,32
da3mhwTo,1412899200000,6,953,405,1406,32
da3mhwTo,1412985600000,6,938,405,1427,32
da3mhwTo,1413072000000,6,915,405,1405,32
da3mhwTo,1413158400000,6,903,405,1394,32
da3mhwTo,1413244800000,6,893,405,1365,32
da3mhwTo,1413331200000,6,904,405,1363,32
da3mhwTo,1413417600000,6,876,405,1349,32
da3mhwTo,1413504000000,6,890,405,1363,32
da3mhwTo,1413590400000,6,870,405,1344,32
da3mhwTo,1413676800000,6,870,405,1320,32
da3mhwTo,1413763200000,6,861,405,1328,32
da3mhwTo,1413849600000,6,844,405,1330,32
da3mhwTo,1413936000000,6,850,405,1300,32
da3mhwTo,1414022400000,6,826,405,1313,32
da3mhwTo,1414108800000,6,840,405,1309,32
da3mhwTo,1414195200000,6,836,405,1305,32
da3mhwTo,1414281600000,6,817,405,1277,32
da3mhwTo,1414368000000,6,787,405,1248,32
da3mhwTo,1414454400000,6,800,405,1268,32
da3mhwTo,1414540800000,6,773,405,1256,32
da3mhwTo,1414627200000,6,780,405,1251,32
da3mhwTo,1414713600000,6,774,405,1239,32
da3mhwTo,1414800000000,6,793,405,1255,32
da3mhwTo,1414886400000,6,801,405,1228,32
da3mhwTo,1414972800000,6,804,405,1256,32
da3mhwTo,1415059200000,6,797,405,1284,32
da3mhwTo,1415145600000,6,818,405,1292,32
da3mhwTo,1415232000000,6,819,405,1306,32
da3mhwTo,1415318400000,6,808,405,1282,32
da3mhwTo,1415404800000,6,786,405,1307,32
da3mhwTo,1415491200000,6,805,405,1322,32
da3mhwTo,1415577600000,6,813,405,1348,32
da3mhwTo,1415664000000,6,789,405,1354,32
da3mhwTo,1415750400000,6,809,405,1378,32
da3mhwTo,1415836800000,6,823,405,1383,32
da3mhwTo,1415923200000,6,820,405,1371,32
da3mhwTo,1416009600000,6,803,405,1363,32
da3mhwTo,1416096000000,6,798,405,1358,32
da3mhwTo,1416182400000,6,822,405,1345,32
da3mhwTo,1416268800000,6,851,405,1332,32
da3mhwTo,1416355200000,6,835,405,1319,32
da3mhwTo,1416441600000,6,805,405,1306,32
da3mhwTo,1416528000000,6,802,405,1282,32
da3mhwTo,1416614400000,6,787,405,1278,32
da3mhwTo,1416700800000,6,775,405,1268,32
da3mhwTo,1416787200000,6,751,405,1253,32
da3mhwTo,1416873600000,6,726,405,1235,32
da3mhwTo,1416960000000,6,715,405,1211,32
da3mhwTo,1417046400000,6,686,405,1222,32
da3mhwTo,1417132800000,6,705,405,1206,32
da3mhwTo,1417219200000,6,693,405,1186,32
da3mhwTo,1417305600000,6,692,405,1159,32
