user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
16aUPwiN,1409529600000,4,1458,451,3506,5
16aUPwiN,1409616000000,4,1449,451,3502,5
16aUPwiN,1409702400000,4,1436,451,3485,5
16aUPwiN,1409788800000,4,1436,451,3460,5
16aUPwiN,1409875200000,4,1458,451,3450,5
16aUPwiN,1409961600000,4,1431,451,3477,5
16aUPwiN,1410048000000,4,1444,451,3476,5
16aUPwiN,1410134400000,4,1463,451,3477,5
16aUPwiN,1410220800000,4,1481,451,3495,5
16aUPwiN,1410307200000,4,1483,451,3513,5
16aUPwiN,1410393600000,4,1478,451,3531,5
16aUPwiN,1410480000000,4,1497,451,3503,5
16aUPwiN,1410566400000,4,1478,451,3473,5
16aUPwiN,1410652800000,4,1449,451,3475,5
16aUPwiN,1410739200000,4,1428,451,3490,5
16aUPwiN,1410825600000,4,1441,451,3515,5
16aUPwiN,1410912000000,4,1449,451,3523,5
16aUPwiN,1410998400000,4,1474,451,3543,5
16aUPwiN,1411084800000,4,1464,451,3560,5
16aUPwiN,1411171200000,4,1487,451,3582,5
16aUPwiN,1411257600000,4,1470,451,3583,5
16aUPwiN,1411344000000,4,1474,451,3589,5
16aUPwiN,1411430400000,4,1455,451,3614,5
16aUPwiN,1411516800000,4,1458,451,3621,5
16aUPwiN,1411603200000,4,1484,451,3650,5
16aUPwiN,1411689600000,4,1460,451,3643,5
16aUPwiN,1411776000000,4,1447,451,3654,5
16aUPwiN,1411862400000,4,1454,451,3660,5
16aUPwiN,1411948800000,4,1457,451,3672,5
16aUPwiN,1412035200000,4,1459,451,3648,5
16aUPwiN,1412121600000,4,1441,451,3623,5
16aUPwiN,1412208000000,4,1466,451,3636,5
16aUPwiN,1412294400000,4,1494,451,3628,5
16aUPwiN,1412380800000,4,1478,451,3645,5
16aUPwiN,1412467200000,4,1499,451,3666,5
16aUPwiN,1412553600000,4,1506,451,3637,5
16aUPwiN,1412640000000,4,1519,451,3640,5
16aUPwiN,1412726400000,4,1514,451,3656,5
16aUPwiN,1412812800000,4,1519,451,3674,5
16aUPwiN,1412899200000,4,1492,451,3656,5
16aUPwiN,1412985600000,4,1515,451,3685,5
16aUPwiN,1413072000000,4,1486,451,3693,5
16aUPwiN,1413158400000,4,1482,451,3711,5
16aUPwiN,1413244800000,4,1470,451,3738,5
16aUPwiN,1413331200000,4,1468,451,3726,5
16aUPwiN,1413417600000,4,1447,451,3748,5
16aUPwiN,1413504000000,4,1444,451,3762,5
16aUPwiN,1413590400000,4,1438,451,3774,5
16aUPwiN,1413676800000,4,1429,451,3798,5
16aUPwiN,1413763200000,4,1449,451,3823,5
16aUPwiN,1413849600000,4,1478,451,3841,5
16aUPwiN,1413936000000,4,1502,451,3853,5
16aUPwiN,1414022400000,4,1496,451,3836,5
16aUPwiN,1414108800000,4,1495,451,3817,5
16aUPwiN,1414195200000,4,1494,451,3834,5
16aUPwiN,1414281600000,4,1504,451,3819,5
16aUPwiN,1414368000000,4,1514,451,3807,5
16aUPwiN,1414454400000,4,1490,451,3783,5
16aUPwiN,1414540800000,4,1504,451,3759,5
16aUPwiN,1414627200000,4,1533,451,3743,5
16aUPwiN,1414713600000,4,1546,451,3761,5
