user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
4uFh5ao7,1396310400000,7,1451,313,87,48
4uFh5ao7,1396396800000,7,1465,313,68,48
4uFh5ao7,1396483200000,7,1476,313,89,48
4uFh5ao7,1396569600000,7,1463,313,105,48
4uFh5ao7,1396656000000,7,1476,313,81,48
4uFh5ao7,1396742400000,7,1471,313,90,48
4uFh5ao7,1396828800000,7,1446,313,104,48
4uFh5ao7,1396915200000,7,1425,313,84,48
4uFh5ao7,1397001600000,7,1411,313,104,48
4uFh5ao7,1397088000000,7,1399,313,114,48
4uFh5ao7,1397174400000,7,1379,313,96,48
4uFh5ao7,1397260800000,7,1381,313,125,48
4uFh5ao7,1397347200000,7,1351,313,115,48
4uFh5ao7,1397433600000,7,1338,313,144,48
4uFh5ao7,1397520000000,7,1367,313,150,48
4uFh5ao7,1397606400000,7,1396,313,142,48
4uFh5ao7,1397692800000,7,1415,313,114,48
4uFh5ao7,1397779200000,7,1427,313,115,48
4uFh5ao7,1397865600000,7,1422,313,114,48
4uFh5ao7,1397952000000,7,1429,313,98,48
4uFh5ao7,1398038400000,7,1438,313,103,48
4uFh5ao7,1398124800000,7,1446,313,83,48
4uFh5ao7,1398211200000,7,1421,313,57,48
4uFh5ao7,1398297600000,7,1443,313,46,48
4uFh5ao7,1398384000000,7,1438,313,49,48
4uFh5ao7,1398470400000,7,1448,313,27,48
4uFh5ao7,1398556800000,7,1467,313,5,48
4uFh5ao7,1398643200000,7,1488,313,27,48
4uFh5ao7,1398729600000,7,1464,313,44,48
4uFh5ao7,1398816000000,7,1466,313,56,48
4uFh5ao7,1398902400000,7,1483,313,57,48
4uFh5ao7,1398988800000,7,1479,313,65,48
4uFh5ao7,1399075200000,7,1480,313,46,48
4uFh5ao7,1399161600000,7,1458,313,30,48
4uFh5ao7,1399248000000,7,1474,313,13,48
4uFh5ao7,1399334400000,7,1499,313,42,48
4uFh5ao7,1399420800000,7,1487,313,39,48
4uFh5ao7,1399507200000,7,1501,313,18,48
4uFh5ao7,1399593600000,7,1474,313,0,48
4uFh5ao7,1399680000000,7,1492,313,4,48
4uFh5ao7,1399766400000,7,1467,313,10,48
4uFh5ao7,1399852800000,7,1464,313,27,48
4uFh5ao7,1399939200000,7,1463,313,20,48
4uFh5ao7,1400025600000,7,1468,313,5,48
4uFh5ao7,1400112000000,7,1440,313,12,48
4uFh5ao7,1400198400000,7,1410,313,25,48
4uFh5ao7,1400284800000,7,1386,313,12,48
4uFh5ao7,1400371200000,7,1387,313,20,48
4uFh5ao7,1400457600000,7,1402,313,42,48
4uFh5ao7,1400544000000,7,1414,313,30,48
4uFh5ao7,1400630400000,7,1431,313,26,48
4uFh5ao7,1400716800000,7,1438,313,7,48
4uFh5ao7,1400803200000,7,1428,313,33,48
4uFh5ao7,1400889600000,7,1432,313,25,48
4uFh5ao7,1400976000000,7,1445,313,24,48
4uFh5ao7,1401062400000,7,1441,313,24,48
4uFh5ao7,1401148800000,7,1411,313,15,48
4uFh5ao7,1401235200000,7,1435,313,8,48
4uFh5ao7,1401321600000,7,1445,313,25,48
4uFh5ao7,1401408000000,7,1437,313,38,48
4uFh5ao7,1401494400000,7,1458,313,48,48
4uFh5ao7,1401580800000,7,1481,313,46,48
4uFh5ao7,1401667200000,7,1480,313,75,48
4uFh5ao7,1401753600000,7,1475,313,83,48
4uFh5ao7,1401840000000,7,1450,313,85,48
4uFh5ao7,1401926400000,7,1441,313,82,48
4uFh5ao7,1402012800000,7,1470,313,53,48
4uFh5ao7,1402099200000,7,1475,313,45,48
4uFh5ao7,1402185600000,7,1496,313,55,48
4uFh5ao7,1402272000000,7,1523,313,82,48
4uFh5ao7,1402358400000,7,1545,313,81,48
4uFh5ao7,1402444800000,7,1530,313,107,48
4uFh5ao7,1402531200000,7,1557,313,125,48
4uFh5ao7,1402617600000,7,1557,313,151,48
4uFh5ao7,1402704000000,7,1575,313,131,48
4uFh5ao7,1402790400000,7,1562,313,105,48
4uFh5ao7,1402876800000,7,1534,313,112,48
4uFh5ao7,1402963200000,7,1544,313,111,48
4uFh5ao7,1403049600000,7,1522,313,132,48
4uFh5ao7,1403136000000,7,1544,313,118,48
4uFh5ao7,1403222400000,7,1540,313,90,48
4uFh5ao7,1403308800000,7,1562,313,100,48
4uFh5ao7,1403395200000,7,1575,313,78,48
4uFh5ao7,1403481600000,7,1582,313,51,48
4uFh5ao7,1403568000000,7,1562,313,36,48
4uFh5ao7,1403654400000,7,1539,313,64,48
4uFh5ao7,1403740800000,7,1530,313,53,48
4uFh5ao7,1403827200000,7,1511,313,31,48
4uFh5ao7,1403913600000,7,1499,313,34,48
4uFh5ao7,1404000000000,7,1502,313,17,48
4uFh5ao7,1404086400000,7,1531,313,27,48
