user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
YiqqdWqR,1393632000000,8,516,2244,197,32
YiqqdWqR,1393718400000,12,237,1273,165,5
YiqqdWqR,1393804800000,8,517,1073,37,12
YiqqdWqR,1393891200000,14,411,2682,59,14
YiqqdWqR,1393977600000,7,183,1784,113,49
YiqqdWqR,1394064000000,7,422,2137,93,6
YiqqdWqR,1394150400000,10,376,2167,96,31
YiqqdWqR,1394236800000,8,306,2516,62,1
YiqqdWqR,1394323200000,2,457,2546,81,32
YiqqdWqR,1394409600000,17,505,2010,109,28
YiqqdWqR,1394496000000,11,160,2845,22,19
YiqqdWqR,1394582400000,4,371,2955,128,15
YiqqdWqR,1394668800000,13,150,2204,48,33
YiqqdWqR,1394755200000,13,516,2720,26,26
YiqqdWqR,1394841600000,14,320,2131,179,8
YiqqdWqR,1394928000000,13,312,1486,68,47
YiqqdWqR,1395014400000,11,276,1205,146,44
YiqqdWqR,1395100800000,19,400,2858,92,18
YiqqdWqR,1395187200000,18,407,1187,126,10
YiqqdWqR,1395273600000,3,543,1670,27,7
YiqqdWqR,1395360000000,10,513,1177,115,39
YiqqdWqR,1395446400000,7,220,1614,78,23
YiqqdWqR,1395532800000,17,177,2366,1,41
YiqqdWqR,1395619200000,6,197,1668,174,34
YiqqdWqR,1395705600000,4,225,2234,144,2
YiqqdWqR,1395792000000,7,474,1163,71,24
YiqqdWqR,1395878400000,19,191,2473,10,33
YiqqdWqR,1395964800000,19,332,1596,29,41
YiqqdWqR,1396051200000,16,549,1846,48,41
YiqqdWqR,1396137600000,1,150,1340,46,46
YiqqdWqR,1396224000000,15,534,2772,9,24
YiqqdWqR,1396310400000,0,260,2913,84,44
YiqqdWqR,1396396800000,3,421,2373,22,0
YiqqdWqR,1396483200000,10,548,1557,60,2
YiqqdWqR,1396569600000,18,543,2358,64,12
YiqqdWqR,1396656000000,14,224,1108,5,43
YiqqdWqR,1396742400000,6,454,2629,119,13
YiqqdWqR,1396828800000,10,461,2433,150,17
YiqqdWqR,1396915200000,8,352,2451,98,15
YiqqdWqR,1397001600000,19,361,2430,189,18
YiqqdWqR,1397088000000,11,271,2880,30,31
YiqqdWqR,1397174400000,17,213,1435,101,5
YiqqdWqR,1397260800000,9,223,2846,133,13
YiqqdWqR,1397347200000,3,330,2112,65,1
YiqqdWqR,1397433600000,12,472,2597,114,34
YiqqdWqR,1397520000000,9,382,2967,98,15
YiqqdWqR,1397606400000,17,487,2331,97,16
YiqqdWqR,1397692800000,19,224,1578,127,2
YiqqdWqR,1397779200000,17,213,1931,67,11
YiqqdWqR,1397865600000,0,439,1811,107,37
YiqqdWqR,1397952000000,0,231,2197,24,23
YiqqdWqR,1398038400000,10,544,1519,116,19
YiqqdWqR,1398124800000,9,282,1413,117,43
YiqqdWqR,1398211200000,9,374,1574,10,35
YiqqdWqR,1398297600000,9,209,2139,13,8
YiqqdWqR,1398384000000,8,377,2373,108,4
YiqqdWqR,1398470400000,12,290,1679,101,16
YiqqdWqR,1398556800000,5,159,2897,172,38
YiqqdWqR,1398643200000,6,500,2819,33,49
YiqqdWqR,1398729600000,14,406,1721,36,16
YiqqdWqR,1398816000000,16,405,2144,127,17
YiqqdWqR,1398902400000,1,418,1550,10,21
YiqqdWqR,1398988800000,15,528,1133,51,18
YiqqdWqR,1399075200000,9,278,1448,125,8
YiqqdWqR,1399161600000,2,546,2509,106,6
YiqqdWqR,1399248000000,19,179,2264,171,42
YiqqdWqR,1399334400000,15,202,2826,145,43
YiqqdWqR,1399420800000,9,446,2080,13,11
YiqqdWqR,1399507200000,12,258,1712,192,47
YiqqdWqR,1399593600000,4,462,2154,173,45
YiqqdWqR,1399680000000,3,163,2520,131,45
YiqqdWqR,1399766400000,18,247,1676,35,27
YiqqdWqR,1399852800000,9,329,1519,38,29
YiqqdWqR,1399939200000,1,466,1928,170,45
YiqqdWqR,1400025600000,14,387,1410,52,10
YiqqdWqR,1400112000000,18,485,1870,69,41
YiqqdWqR,1400198400000,7,414,2302,10,34
YiqqdWqR,1400284800000,9,303,1702,119,3
YiqqdWqR,1400371200000,9,151,1956,42,18
YiqqdWqR,1400457600000,8,340,2188,128,18
