user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
fFjxTzbT,1398902400000,5,396,2266,105,4
fFjxTzbT,1398988800000,15,243,1148,80,14
fFjxTzbT,1399075200000,1,324,1448,101,19
fFjxTzbT,1399161600000,3,287,1163,110,34
fFjxTzbT,1399248000000,16,302,2699,181,26
fFjxTzbT,1399334400000,16,359,2789,150,29
fFjxTzbT,1399420800000,19,312,2806,100,40
fFjxTzbT,1399507200000,12,298,1657,44,30
fFjxTzbT,1399593600000,6,498,1006,183,3
fFjxTzbT,1399680000000,18,484,1546,22,16
fFjxTzbT,1399766400000,9,186,2561,199,38
fFjxTzbT,1399852800000,12,525,2024,2,33
fFjxTzbT,1399939200000,3,341,1506,149,45
fFjxTzbT,1400025600000,17,429,2527,74,42
fFjxTzbT,1400112000000,15,252,1072,163,34
fFjxTzbT,1400198400000,6,272,2937,36,18
fFjxTzbT,1400284800000,9,408,1346,152,38
fFjxTzbT,1400371200000,10,247,2243,116,32
fFjxTzbT,1400457600000,8,327,2356,113,46
fFjxTzbT,1400544000000,1,225,2954,0,13
fFjxTzbT,1400630400000,12,277,1637,65,3
fFjxTzbT,1400716800000,3,230,2834,67,22
fFjxTzbT,1400803200000,12,205,1676,109,29
fFjxTzbT,1400889600000,9,299,2887,190,48
fFjxTzbT,1400976000000,0,372,1250,20,3
fFjxTzbT,1401062400000,9,538,1341,104,11
fFjxTzbT,1401148800000,1,315,2271,65,4
fFjxTzbT,1401235200000,10,237,1100,166,21
fFjxTzbT,1401321600000,3,421,1351,28,39
fFjxTzbT,1401408000000,15,392,1633,111,35
fFjxTzbT,1401494400000,0,264,2943,85,1
fFjxTzbT,1401580800000,10,432,2746,172,16
fFjxTzbT,1401667200000,7,529,1972,145,40
fFjxTzbT,1401753600000,2,338,2895,62,40
fFjxTzbT,1401840000000,17,410,1597,17,8
fFjxTzbT,1401926400000,10,232,1522,170,6
fFjxTzbT,1402012800000,13,425,1972,5,8
fFjxTzbT,1402099200000,15,396,2082,100,7
fFjxTzbT,1402185600000,0,152,1022,73,10
fFjxTzbT,1402272000000,9,346,2531,83,24
fFjxTzbT,1402358400000,7,454,2553,134,41
fFjxTzbT,1402444800000,0,387,2642,59,4
fFjxTzbT,1402531200000,16,187,2191,122,33
fFjxTzbT,1402617600000,16,469,1084,194,1
fFjxTzbT,1402704000000,3,316,2190,165,37
fFjxTzbT,1402790400000,16,391,1956,63,42
fFjxTzbT,1402876800000,4,247,1196,162,7
fFjxTzbT,1402963200000,1,531,2848,13,2
fFjxTzbT,1403049600000,13,535,1278,118,20
fFjxTzbT,1403136000000,14,269,1462,173,33
fFjxTzbT,1403222400000,5,323,2523,134,6
fFjxTzbT,1403308800000,16,403,1659,1,49
fFjxTzbT,1403395200000,17,172,2092,72,14
fFjxTzbT,1403481600000,12,386,2186,117,23
fFjxTzbT,1403568000000,15,181,1862,163,13
fFjxTzbT,1403654400000,7,504,2511,100,25
fFjxTzbT,1403740800000,0,207,1758,87,26
fFjxTzbT,1403827200000,5,168,2559,25,8
fFjxTzbT,1403913600000,8,175,1844,60,28
fFjxTzbT,1404000000000,1,514,2743,48,41
fFjxTzbT,1404086400000,5,289,2831,35,11
