user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
DCh6MaEF,1412121600000,18,428,2644,122,44
DCh6MaEF,1412208000000,12,316,1059,114,28
DCh6MaEF,1412294400000,3,502,1869,67,6
DCh6MaEF,1412380800000,4,451,1323,144,4
DCh6MaEF,1412467200000,12,456,2676,98,15
DCh6MaEF,1412553600000,14,513,2989,173,8
DCh6MaEF,1412640000000,1,390,2779,67,3
DCh6MaEF,1412726400000,17,162,1150,42,24
DCh6MaEF,1412812800000,9,429,2248,95,5
DCh6MaEF,1412899200000,16,425,1532,34,37
DCh6MaEF,1412985600000,6,310,2446,111,10
DCh6MaEF,1413072000000,10,547,1348,109,32
DCh6MaEF,1413158400000,18,233,1873,174,21
DCh6MaEF,1413244800000,13,238,2339,84,14
DCh6MaEF,1413331200000,6,531,1206,82,10
DCh6MaEF,1413417600000,16,319,1898,126,24
DCh6MaEF,1413504000000,16,275,2766,110,42
DCh6MaEF,1413590400000,11,159,1287,168,37
DCh6MaEF,1413676800000,6,353,1900,117,35
DCh6MaEF,1413763200000,19,459,2832,120,11
DCh6MaEF,1413849600000,0,513,2152,42,8
DCh6MaEF,1413936000000,3,352,1756,183,7
DCh6MaEF,1414022400000,9,197,1629,182,21
DCh6MaEF,1414108800000,11,358,2064,153,31
DCh6MaEF,1414195200000,5,362,2620,33,13
DCh6MaEF,1414281600000,9,394,2706,73,3
DCh6MaEF,1414368000000,4,468,1775,131,17
DCh6MaEF,1414454400000,7,338,1940,88,12
DCh6MaEF,1414540800000,14,229,1169,83,26
DCh6MaEF,1414627200000,17,436,1236,171,14
DCh6MaEF,1414713600000,8,540,1171,70,15
DCh6MaEF,1414800000000,6,468,1991,151,27
DCh6MaEF,1414886400000,6,365,2806,109,36
DCh6MaEF,1414972800000,17,378,1251,60,42
DCh6MaEF,1415059200000,8,437,2174,49,45
DCh6MaEF,1415145600000,10,302,2240,91,34
DCh6MaEF,1415232000000,13,307,2529,38,40
DCh6MaEF,1415318400000,5,300,2143,45,4
DCh6MaEF,1415404800000,19,260,1046,17,28
DCh6MaEF,1415491200000,16,166,1581,31,11
DCh6MaEF,1415577600000,5,436,2374,0,10
DCh6MaEF,1415664000000,11,274,1954,114,43
DCh6MaEF,1415750400000,14,510,2521,190,36
DCh6MaEF,1415836800000,19,498,1256,30,2
DCh6MaEF,1415923200000,17,468,2804,112,10
DCh6MaEF,1416009600000,2,486,2399,120,47
DCh6MaEF,1416096000000,11,280,1707,190,49
DCh6MaEF,1416182400000,7,421,2220,61,33
DCh6MaEF,1416268800000,12,491,2181,22,27
DCh6MaEF,1416355200000,16,239,2328,99,31
DCh6MaEF,1416441600000,3,511,2589,199,31
DCh6MaEF,1416528000000,14,158,1339,166,27
DCh6MaEF,1416614400000,13,372,2292,178,46
DCh6MaEF,1416700800000,0,339,1707,61,47
DCh6MaEF,1416787200000,8,255,1283,1,12
DCh6MaEF,1416873600000,6,511,2731,22,11
DCh6MaEF,1416960000000,3,281,1982,104,40
DCh6MaEF,1417046400000,17,509,2057,95,25
DCh6MaEF,1417132800000,5,238,1937,182,39
DCh6MaEF,1417219200000,11,340,1371,150,20
DCh6MaEF,1417305600000,12,215,2817,32,24
