user_id,timestamp,miles_walked,calories_burned,calories_eaten,distance,floors
0hfP5KuS,1398902400000,1,547,1962,61,26
0hfP5KuS,1398988800000,18,502,2295,112,11
0hfP5KuS,1399075200000,6,252,2203,18,43
0hfP5KuS,1399161600000,10,302,1186,10,47
0hfP5KuS,1399248000000,18,190,1579,72,4
0hfP5KuS,1399334400000,16,445,1608,181,18
0hfP5KuS,1399420800000,11,247,1458,194,34
0hfP5KuS,1399507200000,17,439,2351,87,38
0hfP5KuS,1399593600000,3,155,2118,78,45
0hfP5KuS,1399680000000,19,209,2901,193,0
0hfP5KuS,1399766400000,4,238,2045,104,27
0hfP5KuS,1399852800000,10,205,2770,108,23
0hfP5KuS,1399939200000,8,544,1589,3,9
0hfP5KuS,1400025600000,2,465,1275,36,47
0hfP5KuS,1400112000000,16,411,1468,32,49
0hfP5KuS,1400198400000,14,330,1647,35,35
0hfP5KuS,1400284800000,0,352,2590,170,45
0hfP5KuS,1400371200000,7,410,1322,51,46
0hfP5KuS,1400457600000,18,529,1418,55,37
0hfP5KuS,1400544000000,16,224,1583,91,12
0hfP5KuS,1400630400000,6,493,1304,181,20
0hfP5KuS,1400716800000,5,342,1759,103,16
0hfP5KuS,1400803200000,9,209,2570,82,6
0hfP5KuS,1400889600000,7,273,1892,39,33
0hfP5KuS,1400976000000,16,420,1512,175,45
0hfP5KuS,1401062400000,14,502,1431,147,21
0hfP5KuS,1401148800000,11,214,1978,3,31
0hfP5KuS,1401235200000,13,260,1706,106,33
0hfP5KuS,1401321600000,2,206,1979,148,41
0hfP5KuS,1401408000000,14,400,1928,158,48
0hfP5KuS,1401494400000,1,242,2216,55,29
0hfP5KuS,1401580800000,5,303,1604,139,23
0hfP5KuS,1401667200000,13,308,1068,4,35
0hfP5KuS,1401753600000,13,510,2539,66,14
0hfP5KuS,1401840000000,2,164,1016,112,48
0hfP5KuS,1401926400000,14,173,2323,135,33
0hfP5KuS,1402012800000,6,399,2704,18,45
0hfP5KuS,1402099200000,15,336,1077,166,19
0hfP5KuS,1402185600000,17,273,1598,6,41
0hfP5KuS,1402272000000,16,222,1369,139,0
0hfP5KuS,1402358400000,5,343,2913,60,46
0hfP5KuS,1402444800000,0,418,1222,3,41
0hfP5KuS,1402531200000,19,509,1161,46,31
0hfP5KuS,1402617600000,2,535,2824,50,23
0hfP5KuS,1402704000000,4,462,2069,14,41
0hfP5KuS,1402790400000,12,322,1418,111,24
0hfP5KuS,1402876800000,13,152,2020,159,36
0hfP5KuS,1402963200000,0,239,2499,69,44
0hfP5KuS,1403049600000,10,466,2694,122,8
0hfP5KuS,1403136000000,8,523,2163,102,10
0hfP5KuS,1403222400000,13,407,2812,4,14
0hfP5KuS,1403308800000,0,191,1723,58,36
0hfP5KuS,1403395200000,15,217,2207,185,43
0hfP5KuS,1403481600000,14,505,1503,110,13
0hfP5KuS,1403568000000,16,353,1829,140,6
0hfP5KuS,1403654400000,19,306,2493,5,7
0hfP5KuS,1403740800000,15,231,2340,51,31
0hfP5KuS,1403827200000,0,388,2964,106,20
0hfP5KuS,1403913600000,15,180,1074,99,29
0hfP5KuS,1404000000000,15,432,2509,102,19
0hfP5KuS,1404086400000,19,182,2121,118,35
0hfP5KuS,1404172800000,7,536,1799,64,40
0hfP5KuS,1404259200000,7,232,1936,18,11
0hfP5KuS,1404345600000,14,406,2671,48,6
0hfP5KuS,1404432000000,5,479,1278,158,46
0hfP5KuS,1404518400000,17,490,2413,7,9
0hfP5KuS,1404604800000,8,335,1500,120,7
0hfP5KuS,1404691200000,18,500,2022,25,13
0hfP5KuS,1404777600000,14,514,1709,76,16
0hfP5KuS,1404864000000,8,476,2147,11,40
0hfP5KuS,1404950400000,4,189,2472,0,0
0hfP5KuS,1405036800000,2,166,1822,99,37
0hfP5KuS,1405123200000,2,507,2252,102,16
0hfP5KuS,1405209600000,7,329,2189,73,5
0hfP5KuS,1405296000000,8,540,1418,151,17
0hfP5KuS,1405382400000,6,414,1457,177,39
0hfP5KuS,1405468800000,12,490,2411,77,8
0hfP5KuS,1405555200000,5,491,1327,119,45
0hfP5KuS,1405641600000,13,430,1612,119,45
0hfP5KuS,1405728000000,5,236,2213,121,30
0hfP5KuS,1405814400000,10,266,1893,26,43
0hfP5KuS,1405900800000,9,499,2471,38,13
0hfP5KuS,1405987200000,11,484,2138,4,23
0hfP5KuS,1406073600000,17,439,2597,168,8
0hfP5KuS,1406160000000,9,510,2872,45,39
0hfP5KuS,1406246400000,4,481,1453,184,34
0hfP5KuS,1406332800000,11,338,2108,48,24
0hfP5KuS,1406419200000,1,399,2826,29,31
0hfP5KuS,1406505600000,5,382,2713,127,40
0hfP5KuS,1406592000000,7,284,2431,113,29
0hfP5KuS,1406678400000,19,265,1826,27,41
0hfP5KuS,1406764800000,6,204,2388,147,27
0hfP5KuS,1406851200000,16,284,2564,45,48
0hfP5KuS,1406937600000,9,473,2439,87,4
0hfP5KuS,1407024000000,15,526,1579,67,31
0hfP5KuS,1407110400000,17,267,1158,5,19
0hfP5KuS,1407196800000,7,545,1696,65,25
0hfP5KuS,1407283200000,3,480,1091,128,32
0hfP5KuS,1407369600000,5,469,1334,137,0
0hfP5KuS,1407456000000,13,174,1431,9,16
0hfP5KuS,1407542400000,19,170,2748,37,7
0hfP5KuS,1407628800000,16,314,2239,154,30
0hfP5KuS,1407715200000,4,188,1077,32,41
0hfP5KuS,1407801600000,19,529,1449,71,9
0hfP5KuS,1407888000000,2,478,1123,94,44
0hfP5KuS,1407974400000,16,415,2518,148,16
0hfP5KuS,1408060800000,19,163,1773,160,3
0hfP5KuS,1408147200000,12,280,2525,9,1
0hfP5KuS,1408233600000,12,351,2716,62,26
0hfP5KuS,1408320000000,0,491,1112,186,21
0hfP5KuS,1408406400000,5,432,2991,68,20
0hfP5KuS,1408492800000,19,398,1677,21,23
0hfP5KuS,1408579200000,12,200,1829,26,26
0hfP5KuS,1408665600000,12,256,1832,181,43
0hfP5KuS,1408752000000,14,367,1124,11,34
0hfP5KuS,1408838400000,13,219,1840,90,16
0hfP5KuS,1408924800000,19,196,1719,188,18
0hfP5KuS,1409011200000,8,413,2622,0,26
0hfP5KuS,1409097600000,8,393,1810,135,25
0hfP5KuS,1409184000000,19,222,2186,37,14
0hfP5KuS,1409270400000,0,411,1524,18,26
0hfP5KuS,1409356800000,9,174,1003,20,13
0hfP5KuS,1409443200000,13,231,1670,102,15
0hfP5KuS,1409529600000,7,445,1826,102,0
0hfP5KuS,1409616000000,4,293,1487,27,14
0hfP5KuS,1409702400000,5,193,2603,151,15
0hfP5KuS,1409788800000,9,222,1798,85,31
0hfP5KuS,1409875200000,14,308,1281,7,37
0hfP5KuS,1409961600000,17,315,1374,189,38
0hfP5KuS,1410048000000,12,469,1926,124,35
0hfP5KuS,1410134400000,13,486,2544,11,4
0hfP5KuS,1410220800000,12,525,1466,113,12
0hfP5KuS,1410307200000,1,525,2764,79,18
0hfP5KuS,1410393600000,13,451,1825,165,14
0hfP5KuS,1410480000000,12,346,2108,65,48
0hfP5KuS,1410566400000,0,335,1664,158,44
