user_id,timestamp,minutes_very_active,minutes_fairly_active,steps,miles_run,minutes_lightly_active,minutes_sedentary,calories_burned,floors,distance
KWbkMUEg,1409529600000,1416,1034,2484,1,1451,1397,1453,9,0
KWbkMUEg,1409616000000,1405,1034,2460,1,1446,1413,1435,9,0
KWbkMUEg,1409702400000,1426,1052,2464,1,1418,1419,1454,4,0
KWbkMUEg,1409788800000,1423,1073,2451,1,1436,1402,1434,3,0
KWbkMUEg,1409875200000,1426,1081,2444,1,1421,1380,1440,1,0
KWbkMUEg,1409961600000,1442,1065,2470,1,1414,1382,1451,1,0
KWbkMUEg,1410048000000,1439,1035,2499,1,1388,1410,1475,1,0
KWbkMUEg,1410134400000,1446,1011,2523,1,1409,1422,1501,4,0
KWbkMUEg,1410220800000,1467,987,2525,1,1402,1443,1471,4,0
KWbkMUEg,1410307200000,1447,974,2507,1,1391,1438,1496,4,0
KWbkMUEg,1410393600000,1452,969,2521,1,1413,1463,1517,0,0
KWbkMUEg,1410480000000,1439,942,2513,1,1433,1456,1491,0,0
KWbkMUEg,1410566400000,1411,913,2503,1,1454,1474,1467,4,0
KWbkMUEg,1410652800000,1406,922,2483,1,1428,1451,1490,6,0
KWbkMUEg,1410739200000,1420,936,2459,1,1398,1467,1463,6,0
KWbkMUEg,1410825600000,1411,936,2487,1,1409,1494,1467,6,0
KWbkMUEg,1410912000000,1405,911,2500,1,1382,1471,1445,1,0
KWbkMUEg,1410998400000,1431,899,2526,1,1404,1470,1441,5,0
KWbkMUEg,1411084800000,1408,918,2499,1,1415,1454,1434,3,0
KWbkMUEg,1411171200000,1400,892,2504,1,1418,1431,1412,3,0
KWbkMUEg,1411257600000,1423,911,2478,1,1424,1444,1430,0,0
KWbkMUEg,1411344000000,1412,918,2475,1,1432,1451,1456,2,0
KWbkMUEg,1411430400000,1409,943,2480,1,1456,1465,1443,3,0
KWbkMUEg,1411516800000,1405,951,2489,1,1428,1462,1451,7,0
KWbkMUEg,1411603200000,1427,970,2480,1,1422,1438,1468,7,0
KWbkMUEg,1411689600000,1400,975,2477,1,1444,1441,1476,6,0
KWbkMUEg,1411776000000,1421,966,2473,1,1470,1423,1473,5,0
KWbkMUEg,1411862400000,1399,984,2469,1,1469,1403,1458,2,0
KWbkMUEg,1411948800000,1371,954,2453,1,1472,1411,1469,4,0
KWbkMUEg,1412035200000,1364,925,2428,1,1484,1423,1479,2,0
KWbkMUEg,1412121600000,1380,949,2448,1,1490,1445,1481,1,0
KWbkMUEg,1412208000000,1390,935,2431,1,1486,1417,1493,4,0
KWbkMUEg,1412294400000,1417,939,2436,1,1465,1446,1490,3,0
KWbkMUEg,1412380800000,1397,955,2417,1,1449,1440,1482,1,0
KWbkMUEg,1412467200000,1408,956,2397,1,1452,1422,1492,1,0
KWbkMUEg,1412553600000,1391,956,2378,1,1422,1429,1478,4,0
KWbkMUEg,1412640000000,1372,942,2353,1,1398,1454,1478,3,0
KWbkMUEg,1412726400000,1355,939,2360,1,1389,1483,1491,5,0
KWbkMUEg,1412812800000,1337,937,2351,1,1365,1481,1520,3,0
KWbkMUEg,1412899200000,1343,943,2339,1,1335,1452,1539,5,0
KWbkMUEg,1412985600000,1342,913,2344,1,1356,1425,1564,3,0
KWbkMUEg,1413072000000,1363,886,2317,1,1362,1400,1575,7,0
KWbkMUEg,1413158400000,1366,890,2315,1,1368,1372,1580,4,0
KWbkMUEg,1413244800000,1376,863,2333,1,1384,1391,1591,7,0
KWbkMUEg,1413331200000,1404,834,2328,1,1390,1370,1596,5,0
KWbkMUEg,1413417600000,1380,831,2351,1,1402,1391,1605,4,0
KWbkMUEg,1413504000000,1357,843,2322,1,1418,1377,1577,1,0
KWbkMUEg,1413590400000,1346,824,2332,1,1390,1392,1599,3,0
KWbkMUEg,1413676800000,1326,842,2325,1,1400,1373,1599,1,0
KWbkMUEg,1413763200000,1334,828,2323,1,1386,1356,1621,4,0
KWbkMUEg,1413849600000,1320,827,2305,1,1365,1382,1638,7,0
KWbkMUEg,1413936000000,1344,815,2305,1,1388,1358,1629,3,0
KWbkMUEg,1414022400000,1323,832,2314,1,1380,1331,1648,5,0
KWbkMUEg,1414108800000,1296,856,2296,1,1388,1321,1641,4,0
KWbkMUEg,1414195200000,1274,829,2303,1,1375,1348,1651,2,0
KWbkMUEg,1414281600000,1271,803,2328,1,1355,1339,1675,5,0
KWbkMUEg,1414368000000,1292,820,2311,1,1365,1338,1701,5,0
KWbkMUEg,1414454400000,1320,805,2339,1,1366,1342,1690,8,0
KWbkMUEg,1414540800000,1324,789,2319,1,1389,1333,1700,10,0
KWbkMUEg,1414627200000,1297,811,2312,1,1382,1361,1721,5,0
KWbkMUEg,1414713600000,1295,798,2321,1,1380,1387,1734,5,0
