user_id,timestamp,minutes_very_active,minutes_fairly_active,steps,miles_run,minutes_lightly_active,minutes_sedentary,calories_burned,floors,distance
U3MboQbX,1388534400000,1434,1505,3638,9,1105,1452,1182,24,0
U3MboQbX,1388620800000,1408,1483,3658,9,1119,1452,1164,28,0
U3MboQbX,1388707200000,1378,1487,3654,9,1102,1453,1134,32,0
U3MboQbX,1388793600000,1367,1488,3672,9,1081,1454,1152,29,0
U3MboQbX,1388880000000,1376,1489,3665,9,1060,1431,1151,29,0
U3MboQbX,1388966400000,1354,1504,3692,9,1082,1415,1153,33,0
U3MboQbX,1389052800000,1379,1516,3696,9,1083,1395,1123,29,0
U3MboQbX,1389139200000,1407,1493,3681,9,1078,1370,1127,30,0
U3MboQbX,1389225600000,1410,1482,3690,9,1102,1398,1152,34,0
U3MboQbX,1389312000000,1396,1461,3665,9,1096,1369,1174,35,0
U3MboQbX,1389398400000,1385,1456,3635,9,1125,1378,1177,33,0
U3MboQbX,1389484800000,1403,1465,3620,9,1120,1398,1204,34,0
U3MboQbX,1389571200000,1416,1480,3609,9,1097,1391,1185,38,0
U3MboQbX,1389657600000,1437,1463,3607,9,1113,1373,1209,39,0
U3MboQbX,1389744000000,1466,1478,3589,9,1106,1346,1219,38,0
U3MboQbX,1389830400000,1443,1486,3569,9,1111,1375,1248,35,0
U3MboQbX,1389916800000,1458,1479,3548,9,1136,1400,1230,39,0
U3MboQbX,1390003200000,1452,1477,3530,9,1128,1410,1230,41,0
U3MboQbX,1390089600000,1448,1449,3503,9,1135,1434,1252,41,0
U3MboQbX,1390176000000,1475,1477,3524,9,1160,1440,1268,36,0
U3MboQbX,1390262400000,1483,1463,3548,9,1169,1464,1297,38,0
U3MboQbX,1390348800000,1498,1455,3519,9,1153,1462,1317,42,0
U3MboQbX,1390435200000,1521,1426,3492,9,1165,1465,1335,42,0
U3MboQbX,1390521600000,1532,1445,3499,9,1165,1493,1334,41,0
U3MboQbX,1390608000000,1540,1428,3496,9,1149,1522,1305,40,0
U3MboQbX,1390694400000,1515,1430,3510,9,1126,1542,1330,37,0
U3MboQbX,1390780800000,1486,1441,3481,9,1144,1519,1347,38,0
U3MboQbX,1390867200000,1488,1428,3483,9,1135,1531,1321,37,0
U3MboQbX,1390953600000,1458,1426,3458,9,1164,1537,1349,40,0
U3MboQbX,1391040000000,1477,1451,3452,9,1189,1541,1325,40,0
U3MboQbX,1391126400000,1490,1469,3455,9,1184,1512,1303,36,0
U3MboQbX,1391212800000,1492,1454,3459,9,1206,1516,1288,40,0
U3MboQbX,1391299200000,1507,1465,3457,9,1223,1527,1302,44,0
U3MboQbX,1391385600000,1510,1438,3429,9,1200,1524,1291,47,0
U3MboQbX,1391472000000,1480,1447,3405,9,1173,1545,1298,43,0
U3MboQbX,1391558400000,1502,1440,3392,9,1176,1515,1309,38,0
U3MboQbX,1391644800000,1528,1466,3414,9,1195,1487,1308,33,0
U3MboQbX,1391731200000,1552,1452,3410,9,1200,1458,1330,35,0
U3MboQbX,1391817600000,1571,1452,3402,9,1200,1440,1342,37,0
U3MboQbX,1391904000000,1582,1467,3381,9,1196,1449,1331,40,0
U3MboQbX,1391990400000,1555,1448,3351,9,1221,1453,1312,41,0
U3MboQbX,1392076800000,1549,1437,3351,9,1242,1425,1291,40,0
U3MboQbX,1392163200000,1542,1449,3329,9,1214,1418,1270,39,0
U3MboQbX,1392249600000,1566,1478,3322,9,1227,1407,1253,41,0
U3MboQbX,1392336000000,1586,1490,3315,9,1222,1383,1256,38,0
U3MboQbX,1392422400000,1570,1501,3288,9,1247,1385,1266,33,0
U3MboQbX,1392508800000,1569,1502,3265,9,1244,1377,1238,36,0
U3MboQbX,1392595200000,1563,1477,3249,9,1235,1380,1245,31,0
U3MboQbX,1392681600000,1541,1447,3220,9,1208,1385,1245,34,0
U3MboQbX,1392768000000,1531,1465,3199,9,1234,1410,1269,33,0
U3MboQbX,1392854400000,1538,1435,3196,9,1250,1405,1268,36,0
U3MboQbX,1392940800000,1559,1442,3218,9,1251,1388,1290,39,0
U3MboQbX,1393027200000,1579,1444,3246,9,1235,1406,1298,40,0
U3MboQbX,1393113600000,1551,1458,3229,9,1240,1430,1290,35,0
U3MboQbX,1393200000000,1573,1472,3224,9,1261,1407,1308,39,0
U3MboQbX,1393286400000,1602,1470,3218,9,1262,1393,1304,38,0
U3MboQbX,1393372800000,1587,1447,3190,9,1285,1420,1288,34,0
U3MboQbX,1393459200000,1582,1427,3191,9,1302,1400,1300,31,0
U3MboQbX,1393545600000,1575,1453,3218,9,1292,1420,1297,31,0
U3MboQbX,1393632000000,1600,1461,3228,9,1277,1403,1283,33,0
U3MboQbX,1393718400000,1628,1479,3234,9,1275,1421,1302,30,0
U3MboQbX,1393804800000,1656,1490,3208,9,1256,1437,1297,25,0
U3MboQbX,1393891200000,1639,1485,3186,9,1269,1449,1270,25,0
U3MboQbX,1393977600000,1612,1497,3207,9,1261,1434,1243,22,0
U3MboQbX,1394064000000,1610,1512,3198,9,1232,1463,1231,26,0
U3MboQbX,1394150400000,1595,1518,3210,9,1231,1490,1257,26,0
U3MboQbX,1394236800000,1578,1514,3194,9,1223,1517,1277,22,0
U3MboQbX,1394323200000,1583,1543,3220,9,1245,1538,1271,21,0
U3MboQbX,1394409600000,1601,1530,3218,9,1233,1513,1251,21,0
U3MboQbX,1394496000000,1612,1514,3243,9,1237,1539,1225,17,0
U3MboQbX,1394582400000,1602,1512,3235,9,1261,1564,1241,12,0
U3MboQbX,1394668800000,1605,1501,3247,9,1270,1557,1254,10,0
U3MboQbX,1394755200000,1594,1484,3244,9,1262,1542,1244,9,0
U3MboQbX,1394841600000,1600,1495,3266,9,1239,1540,1260,12,0
U3MboQbX,1394928000000,1585,1475,3284,9,1213,1567,1252,15,0
U3MboQbX,1395014400000,1560,1463,3307,9,1194,1547,1248,11,0
U3MboQbX,1395100800000,1588,1483,3326,9,1171,1544,1257,9,0
U3MboQbX,1395187200000,1570,1465,3326,9,1196,1554,1230,6,0
U3MboQbX,1395273600000,1567,1450,3315,9,1179,1555,1201,1,0
U3MboQbX,1395360000000,1549,1431,3297,9,1187,1561,1223,3,0
U3MboQbX,1395446400000,1560,1406,3317,9,1209,1586,1246,3,0
