user_id,timestamp,minutes_very_active,minutes_fairly_active,steps,miles_run,minutes_lightly_active,minutes_sedentary,calories_burned,floors,distance
uO2rczxW,1396310400000,1452,2362,2255,10,916,1465,1182,26,2
uO2rczxW,1396396800000,1426,2366,2268,10,905,1481,1187,27,2
uO2rczxW,1396483200000,1445,2343,2291,10,912,1502,1201,27,1
uO2rczxW,1396569600000,1473,2344,2278,10,883,1498,1216,29,0
uO2rczxW,1396656000000,1497,2364,2303,10,882,1486,1222,26,0
uO2rczxW,1396742400000,1524,2389,2331,10,872,1481,1249,28,0
uO2rczxW,1396828800000,1510,2396,2315,10,872,1487,1238,23,0
uO2rczxW,1396915200000,1528,2396,2287,10,899,1516,1263,23,0
uO2rczxW,1397001600000,1541,2368,2312,10,920,1510,1256,24,0
uO2rczxW,1397088000000,1524,2355,2333,10,943,1514,1271,27,0
uO2rczxW,1397174400000,1515,2346,2339,10,942,1540,1243,30,0
uO2rczxW,1397260800000,1539,2321,2358,10,920,1535,1234,25,0
uO2rczxW,1397347200000,1522,2324,2352,10,926,1512,1247,23,0
uO2rczxW,1397433600000,1511,2338,2379,10,896,1502,1237,20,0
uO2rczxW,1397520000000,1507,2331,2353,10,923,1478,1217,20,0
uO2rczxW,1397606400000,1496,2324,2352,10,903,1469,1214,17,0
uO2rczxW,1397692800000,1478,2308,2336,10,931,1462,1205,14,0
uO2rczxW,1397779200000,1459,2321,2364,10,948,1475,1178,9,0
uO2rczxW,1397865600000,1452,2336,2343,10,972,1502,1173,12,0
uO2rczxW,1397952000000,1458,2346,2324,10,969,1504,1201,9,0
uO2rczxW,1398038400000,1487,2362,2338,10,968,1501,1228,8,0
uO2rczxW,1398124800000,1500,2372,2335,10,981,1505,1242,5,0
uO2rczxW,1398211200000,1495,2382,2352,10,961,1498,1230,5,0
uO2rczxW,1398297600000,1487,2389,2353,10,970,1494,1215,9,0
uO2rczxW,1398384000000,1468,2402,2334,10,993,1503,1196,6,0
uO2rczxW,1398470400000,1471,2411,2322,10,963,1505,1223,7,0
uO2rczxW,1398556800000,1462,2416,2340,10,989,1511,1230,6,0
uO2rczxW,1398643200000,1453,2442,2335,10,973,1482,1237,10,0
uO2rczxW,1398729600000,1446,2418,2344,10,951,1494,1233,11,0
uO2rczxW,1398816000000,1438,2395,2361,10,977,1470,1261,14,0
uO2rczxW,1398902400000,1412,2421,2355,10,990,1480,1233,11,0
uO2rczxW,1398988800000,1390,2423,2358,10,978,1494,1250,6,0
uO2rczxW,1399075200000,1381,2444,2343,10,958,1473,1272,6,0
uO2rczxW,1399161600000,1367,2466,2360,10,951,1499,1260,10,0
uO2rczxW,1399248000000,1337,2446,2353,10,925,1500,1257,9,0
uO2rczxW,1399334400000,1315,2474,2361,10,911,1512,1279,6,0
uO2rczxW,1399420800000,1331,2487,2384,10,918,1517,1299,8,0
uO2rczxW,1399507200000,1335,2464,2361,10,924,1511,1320,3,0
uO2rczxW,1399593600000,1349,2459,2334,10,894,1510,1307,2,0
uO2rczxW,1399680000000,1350,2462,2357,10,878,1518,1318,4,0
uO2rczxW,1399766400000,1375,2469,2361,10,892,1517,1338,1,0
uO2rczxW,1399852800000,1399,2448,2387,10,895,1500,1367,4,0
uO2rczxW,1399939200000,1374,2423,2391,10,889,1524,1393,6,0
uO2rczxW,1400025600000,1372,2449,2378,10,902,1494,1405,4,0
uO2rczxW,1400112000000,1396,2451,2399,10,931,1492,1382,8,0
uO2rczxW,1400198400000,1379,2475,2396,10,930,1515,1355,11,0
uO2rczxW,1400284800000,1363,2490,2418,10,914,1539,1377,12,0
uO2rczxW,1400371200000,1378,2492,2447,10,940,1521,1355,11,0
uO2rczxW,1400457600000,1389,2511,2456,10,958,1548,1371,13,0
uO2rczxW,1400544000000,1374,2512,2443,10,966,1532,1381,11,0
uO2rczxW,1400630400000,1370,2492,2458,10,958,1510,1410,12,0
uO2rczxW,1400716800000,1342,2466,2473,10,941,1505,1393,12,0
uO2rczxW,1400803200000,1367,2445,2457,10,925,1504,1375,9,0
uO2rczxW,1400889600000,1339,2453,2485,10,944,1526,1366,12,0
uO2rczxW,1400976000000,1337,2460,2482,10,962,1513,1359,11,0
uO2rczxW,1401062400000,1334,2462,2475,10,966,1489,1344,8,0
uO2rczxW,1401148800000,1355,2440,2473,10,940,1482,1349,11,0
uO2rczxW,1401235200000,1360,2424,2490,10,917,1455,1361,11,0
uO2rczxW,1401321600000,1348,2406,2511,10,924,1460,1339,10,0
uO2rczxW,1401408000000,1373,2420,2512,10,947,1467,1342,12,0
uO2rczxW,1401494400000,1343,2399,2492,10,938,1463,1361,12,0
